longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,27.52875,340.776,970.4745,1477.056375
0.02,42.6515625,550.0818,1508.0436,2329.80913125
0.03,51.014109375,663.88824,1784.34198,2767.3422721875
0.04,55.06563515625,670.721157,1970.828964,3074.50674970313
0.05,57.5583493359375,870.01776135,2132.8508052,3256.81896233672
0.06,60.0779671347656,981.7143937425,2271.36044286,3444.4953042852
0.07,62.8632569241211,1126.11404155837,2385.095493573,3538.75104235686
0.08,64.4052913082666,1097.17609785711,2223.96489646515,3379.46632329627
0.09,64.9620352195466,1055.19622882141,2028.85056805583,3202.32885281295
0.1,64.7316193707506,1019.41280085177,1903.65581243071,3096.30486904712
0.11,63.9917656539129,889.648415468476,1742.26857183689,3019.16142797592
0.12,63.6950961096521,863.522128507662,1607.43233951029,3013.93516038675
0.13,64.6243028603086,865.069170679214,1552.73603673066,3064.43633821271
0.14,66.2209915731698,735.085918873568,1432.28069520186,3102.27173601699
0.15,67.9451703652434,665.588630380462,1300.99850736102,3144.45282980935
0.16,70.3840937008839,671.254746709254,1330.13442904856,3300.69605639514
0.17,73.1283765354861,593.42736069009,1192.77893597671,3311.01295601733
0.18,75.2576070945174,561.720423379549,1079.43566478719,3349.13787580953
0.19,76.6300589019846,572.483107858752,1003.30661563295,3388.44520669524
0.2,77.4231573960915,582.997084322314,965.395638598125,3411.09586368238
0.21,77.8559865678503,582.345896377273,970.683976228969,3408.86910002531
0.22,78.1424176123177,569.4439930075,1048.20143692593,3412.43913001392
0.23,78.3618296867747,552.955321154125,1122.30904030926,3393.90064650766
0.24,78.5500063277261,554.153301634769,1201.85709717009,3370.03798057921
0.25,78.7457534802494,545.057315899123,1280.82777844355,3386.49313931857
0.26,78.9659144141372,528.630148744518,1381.33627814395,3392.81535162521
0.27,79.1365029277754,510.399456809485,1511.77495297917,3362.17469339387
0.28,79.1999516102765,497.689451245217,1642.69684913855,3325.46720636663
0.29,79.1752233856521,480.854073184869,1783.3907670262,3283.03008850164
0.3,79.0794978621086,461.562990251678,1913.01854686441,3224.3927986759
0.31,79.0077238241598,438.454144638423,2031.53457577543,3162.34216427175
0.32,79.0469981032879,414.217529551133,2083.22514167648,3013.60944034946
0.33,79.1540989568083,400.016641253123,2090.55332792207,2992.7713171922
0.34,79.3052544262446,399.514152689218,2088.66858035714,2985.48072445571
0.35,79.5155149344345,395.87628397907,2066.12309419642,2961.23214845064
0.36,79.677283213939,380.916581188488,2005.50782680803,2920.62880664785
0.37,79.7381307676665,358.520494653669,2023.14430474442,2992.17259365632
0.38,79.6804719222166,343.150522059518,2041.54961760943,3030.31117651098
0.39,79.5688845572191,344.450787132735,2170.04278968519,3064.78627208104
0.4,79.5592615064705,346.405682923004,2308.41090932685,3067.55769964457
0.41,79.6012188285588,343.932625607652,2334.76700012977,3027.75285980451
0.42,79.5095453557073,341.180819084209,2297.89085007137,2964.79094789248
0.43,79.205999945639,346.237325496315,2226.95584253926,2836.99839634087
0.44,78.7026749701015,360.931029022973,2134.62896339659,2699.18549298748
0.45,78.1209712335558,386.151940962635,2113.02380486812,2575.43639614311
0.46,77.6997841784557,417.756817529449,2048.38634267747,2538.80126787871
0.47,77.5705062981506,449.905124641197,1999.95336347261,2533.15319733329
0.48,77.5702784639828,473.983443552659,1935.67497490993,2547.67100853331
0.49,77.3822781551906,490.670143953962,1873.66723620046,2614.61367969332
0.5,76.9683779853548,497.159079174679,1801.98010491026,2648.93127383133
0.51,76.4358578919451,485.556243546074,1690.61293270064,2627.70195060723
0.52,76.0282218405698,500.995183950341,1753.93786298535,2623.29782283398
0.53,75.7950220123134,487.453476172687,1778.90032464194,2715.70967755869
0.54,75.5643871067724,475.559536894978,1777.64805355307,2719.60344765728
0.55,75.6186629087248,490.453620292238,1722.85355445419,2775.3523962115
0.56,75.9815145997987,499.723116160731,1707.9524549498,2918.90581791633
0.57,76.2553330298893,507.079213888402,1609.93122522239,2920.02032485398
0.58,76.0515581664391,521.275942638621,1529.57079887232,2900.09305366969
0.59,75.8641069915415,540.434268451242,1511.98331437977,2899.92405451833
0.6,76.1300088453478,564.877472648183,1552.29507290888,2868.75747998508
0.61,76.4618798649413,594.992609956501,1598.29741509988,2966.66736399179
0.62,76.7490339257177,622.695685476075,1636.78595330493,2891.35880019549
0.63,76.8754686591448,654.773627011842,1654.90477431771,2960.54121510752
0.64,76.9146327625296,677.278744856513,1668.60625087474,3027.88879330913
0.65,76.8754230193913,696.189434671082,1670.71618798111,3048.20008632002
0.66,76.7987326606652,713.668814069095,1696.01915338961,3054.45279747601
0.67,76.8589279633659,721.988722738002,1725.74090936429,3042.50966361181
0.68,76.8706603798512,728.352297505901,1766.72987515036,3016.58418998649
0.69,76.3719882089182,736.635763628246,1816.8025563327,2984.65592949257
0.7,75.467718514905,730.632419995535,1859.86753098298,2939.24376122091
0.71,74.6452451831977,713.594330997544,1900.34389204064,2901.8661936715
0.72,73.9802598507588,700.21388204865,1927.81689062235,2865.04553151933
0.73,73.3737679179173,698.645010126757,1949.77378984229,2864.28029233563
0.74,72.7071973548545,701.084005569717,1962.38108441326,2877.8206607846
0.75,71.69033354517,689.925578063344,1987.36009642729,2885.15086343153
0.76,70.6945584498435,687.471692934839,1998.73155303501,2897.29597488734
0.77,69.9657571474139,700.517556114162,2008.61285416926,2906.22578618804
0.78,69.1070414310777,672.718780862789,2020.10006979309,2921.46580740342
0.79,67.6762477870927,645.499954474534,2046.8919133862,2906.39719407188
0.8,66.151311282901,618.542724960994,2065.45917736241,2890.00608173954
0.81,65.1010962055956,591.238873728547,2075.17729754933,2871.97746995674
0.82,64.6843529130776,597.588880550701,2104.51851365213,2848.41773347621
0.83,64.0456441021927,635.442259302885,2088.28768250867,2839.03062841192
0.84,63.024979256206,694.242742616587,2035.03797537977,2841.48959562655
0.85,62.4399885909133,678.083133439123,2002.85826145887,2832.7879025946
0.86,61.7526187250023,727.234098391518,2027.88916880238,2871.21884642703
0.87,60.9076902987513,747.951379115335,2044.32916784131,2885.74649053487
0.88,60.4879796643132,695.462758513434,2075.83741731272,2925.88581979418
0.89,60.2627638153723,670.107392182389,2121.124329522,2909.3153258868
0.9,60.1017700984548,685.654940700314,2151.4062562371,2963.05530423774
0.91,59.9772235541501,538.794092385173,2112.7214409304,2979.23154233076
0.92,60.4295979547826,583.224125811845,2095.51841751172,3011.76359828192
0.93,61.0924038751304,566.924394196515,2030.27025463145,3023.64985405505
0.94,61.2026971313217,770.667791808083,2159.3931400473,3129.77904473028
0.95,61.122733422227,741.835035494446,2104.39835202601,3129.27209960165
0.96,60.6445033822248,902.481644521945,2231.87171861431,3245.44765478091
0.97,60.1666018602237,916.32290448707,2224.47407023787,3283.5074601295
0.98,60.143381023123,770.722972467888,2156.87773863083,3274.29822807123
0.99,53.5279845627177,927.688384857339,2275.57638124696,3371.67790043917
1,49.5373915094947,832.455611671536,1998.67163468583,2991.52334524155
1.01,46.8565653302221,904.891836419345,1908.5865240772,2874.70971488285
1.02,45.3933609316222,936.92876003064,1927.89983824246,2844.44734318557
1.03,45.0610985123922,891.507443016852,1914.07591103335,2755.45203875206
1.04,45.2169791818157,803.563968659269,1828.79600106835,2668.39862131363
1.05,31.1524635499986,718.536932762598,1790.75817558759,2674.8207417225
1.06,23.5227299524993,413.591313019429,1211.57412157317,1817.57940794737
1.07,0,481.486722160686,1039.23239186525,1519.57504937106
1.08,0,486.771197188377,945.833815525885,1323.60790215408
1.09,0,0,0,0
1.1,0,0,0,0
1.11,0,0,0,0
1.12,0,0,0,0
