longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,20.80575,402.93,1032.39,1413.115875
0.02,38.4184125,563.590125,1532.76975,2317.73923125
0.03,48.120001875,517.87006875,1766.2298625,2603.0688271875
0.04,54.60562603125,685.3229128125,2064.717174375,2908.94897995313
0.05,58.8027193171875,847.690602046875,2188.39307090625,3093.02418897422
0.06,60.7331206244531,945.016331125781,2145.05443899844,3066.87842893582
0.07,61.6958413434492,1010.76298211918,2180.48994144914,3176.4451359147
0.08,61.9047127388971,1064.12601516555,2257.03496779703,3305.60182475309
0.09,61.8632170063934,1211.63555834105,2394.35923228837,3519.7897536142
0.1,62.7280193535164,1040.34280708758,2215.0233277586,3310.86386448781
0.11,63.380285644434,787.383043898168,2108.22108026723,3227.94400046829
0.12,63.7064071044387,844.319049143993,2179.57821914698,3329.81995025756
0.13,64.5787739074413,626.310227029196,2075.40964553084,3094.22359764166
0.14,65.5344506490927,535.114249866058,2019.41630504196,2948.91922870291
0.15,66.628197857001,695.895087426332,2062.87221777308,2996.5813257866
0.16,67.7258838213505,613.432548084483,1938.64084477519,2907.55610418263
0.17,68.8133611017428,555.132776446465,1817.15958962636,2856.25335730045
0.18,69.8074736059585,445.490152045556,1700.2193992945,2702.30797151525
0.19,70.9189854832772,369.537958625056,1585.42129461197,2694.04350933339
0.2,71.8363170158025,336.362627243781,1571.84533703659,2671.32705513336
0.21,72.4274743586914,332.479069984079,1582.81843537012,2651.72975532335
0.22,73.0091108972803,358.234113491244,1634.31826445357,2646.58861542784
0.23,73.5900109935042,417.259887420184,1687.75429544946,2679.84198848531
0.24,74.1547560464273,471.717813081101,1695.6599874972,2671.85584366692
0.25,74.661115825535,513.602547194606,1731.23924312346,2700.53171401681
0.26,75.0149887040443,548.428025957033,1712.9932087179,2672.71869270924
0.27,75.1826187872243,585.457164276368,1653.65476479485,2633.76278099008
0.28,75.1949403329734,610.295065352003,1587.86149563717,2517.99227954455
0.29,75.2174671831354,650.977285943601,1608.14794760044,2664.1400037495
0.3,75.3142319507245,656.140007268981,1562.36474618024,2693.14812706223
0.31,75.4619525728985,647.438128997939,1497.16436039913,2747.20634488422
0.32,75.5195739150942,637.436595948867,1443.18939821952,2812.75498968632
0.33,75.4815156533018,636.745127771877,1421.18916902074,2847.50736932748
0.34,75.381833609316,619.673195274532,1306.16729296141,2895.79467813011
0.35,75.2741334851238,594.439132400993,1266.10838612877,2912.29182297156
0.36,75.2407734168181,569.627647820546,1248.39823737083,2884.01862763436
0.37,75.15492537925,548.8162063013,1243.93165555395,2863.0751201989
0.38,75.0222089585875,535.279663465715,1184.98203555467,2855.35756610939
0.39,74.8794649272231,542.827439906143,1164.88186955507,2797.36716136017
0.4,74.8324557099727,551.673341948379,1197.36652825529,2734.34143874809
0.41,74.876350640485,563.073713071608,1255.39334054041,2800.89016631145
0.42,75.0129928522668,570.078542189385,1225.46008729723,2838.2828414713
0.43,75.3570210687467,591.267448204162,1232.87379801347,2866.27381280921
0.44,75.8218615878107,595.120596512289,1183.72646390741,2783.29547204507
0.45,76.1686488732959,592.216703081759,1150.40105514908,2736.69213462479
0.46,76.3312568803128,598.631811694967,1129.76133033199,2759.70529904363
0.47,76.278941284172,584.583121432232,1107.5318566826,2765.773414474
0.48,76.0454177062946,562.349466787728,1089.85052117543,2744.4666279607
0.49,75.723479738462,537.95183173325,1060.03778664649,2701.55727037838
0.5,75.1166638561541,533.265382453288,1044.75228265557,2746.28399870811
0.51,74.4791651208848,537.663960349308,1033.60813046056,2775.32744928946
0.52,74.4289158164866,531.32280319212,1012.65472175331,2774.0258471092
0.53,74.4237786990677,526.653916755666,992.81434696432,2759.78184091006
0.54,73.8460782844872,516.745404215616,978.600265830376,2755.57576250053
0.55,73.242593056468,528.755722318589,1000.76152120671,2765.18179437529
0.56,72.8004261810574,548.863647275224,1023.65233666369,2751.72036190641
0.57,72.3198593995816,564.324006001373,1076.26978516503,2764.43832404853
0.58,71.5290476697699,568.089828300755,1131.87300684077,2767.10195322669
0.59,71.1942262183734,591.663155565415,1222.44315376242,2734.04294927468
0.6,71.4398244201054,606.589360560979,1268.31473456933,2708.41524710107
