longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,6.971625,634.496625,1143.65025,1618.387875
0.02,31.42614375,915.78864375,1772.1021375,2450.06083125
0.03,45.0718790625,1279.3408790625,2279.331050625,3101.4905821875
0.04,52.156283484375,1394.42798348438,2440.93232784375,3425.37557020312
0.05,55.4958309164063,1417.51389091641,2497.47378031406,3637.94518861172
0.06,57.2223320040234,1402.70376500402,2572.20132917273,3701.30060373645
0.07,59.1900326022129,1528.53557075221,2768.902481045,3876.77108205505
0.08,61.4377679312171,1287.96531391372,2549.10336457475,3750.72334513028
0.09,62.9215223621694,1275.17729765254,2477.10410051611,3638.45246482165
0.1,64.0795872991932,1272.4762637089,2470.54688028386,3747.93073065191
0.11,65.7290230145563,1235.40694503989,2355.75328415612,3677.22527685855
0.12,67.764587658006,1143.28431977194,2247.95318128587,3589.6697772722
0.13,69.5028982119033,1012.71150087457,2089.44262470723,3370.12950249971
0.14,70.0595940165468,989.002575481013,2059.86406858898,3292.88835137484
0.15,69.2362767091007,960.061916514557,1986.80811272394,3259.73759325616
0.16,67.5200771900054,858.769429083006,1832.91233699817,3169.03330129089
0.17,66.383792454503,803.940560995654,1749.47228534899,3106.27481570999
0.18,66.0524608499766,819.46755854761,1743.93513194195,3203.01477364049
0.19,65.6801034674872,845.341407201185,1772.02407256807,3266.50537550227
0.2,65.2379319071179,853.821023960652,1803.06098991244,3290.79845652625
0.21,65.4312375489149,763.786813178359,1701.11754445184,3211.88490108944
0.22,67.1271806519032,681.686872248097,1578.43064944851,3119.01394559919
0.23,69.0431993585468,647.961904736454,1508.05710719668,3057.17654507956
0.24,70.6808846472007,637.454672605049,1508.36103395818,3009.77509979376
0.25,71.8786115559604,706.136069932777,1517.233443677,2983.22617988657
0.26,72.2527363557782,793.710088463028,1574.97589402235,2985.14039893761
0.27,71.448254995678,846.129423654665,1601.20599171229,3001.97809441569
0.28,70.2261652476229,688.460933010066,1617.16817044176,2951.53957692863
0.29,69.9950158861926,677.121638155536,1736.22324374297,2951.20001731075
0.3,70.5451337374059,727.113650985545,1806.07753405863,2987.27650952091
0.31,70.8701985555733,800.34050804205,1891.52014373225,3010.9987052365
0.32,70.5967342055653,673.241154423127,1910.23332905274,2991.41191288008
0.33,70.4294538130609,547.28900993272,1944.96508097901,2986.33730208404
0.34,70.5973245971835,485.827330462996,1972.71429453845,2976.10326614622
0.35,70.9664035284509,446.136281754648,1999.02386199615,2989.55679638042
0.36,71.578896940648,421.761454965056,2060.49774909788,2994.85811300923
0.37,72.6155183173564,615.956050230781,2238.91588700384,3131.53521215508
0.38,73.811160074546,724.96470262693,2319.87723785211,3176.01649168529
0.39,74.8838880410003,823.524961444811,2380.73310581866,3187.96332042691
0.4,75.6381384225502,604.400853794646,2357.11458320026,3094.8523262348
0.41,76.0282261324026,760.662969587055,2475.28477076014,3185.75352942914
0.42,76.1201493728214,811.324883272881,2543.44187391808,3249.19294118603
0.43,76.5802071550518,548.725185800084,2465.16578065494,3169.06911765232
0.44,77.3889889352785,617.661727190046,2551.96817936022,3229.34701470877
0.45,77.8574439144032,889.538574954526,2700.10224864812,3412.12373308983
0.46,77.7258441529218,1026.23234122499,2794.02636175647,3531.6735531994
0.47,77.395839284107,916.076912673744,2721.56224896606,3508.10995425967
0.48,76.8318366062588,1029.15655197056,2798.10736193133,3612.69672484282
0.49,76.6116351334424,772.245228583807,2592.94117406223,3386.18282366355
0.5,76.9405243233933,764.921375721094,2508.89527073423,3307.90405301495
0.51,77.2991633778663,598.680631646602,2419.93577390383,3216.30472915822
0.52,77.9981648578265,759.141347405631,2418.9488006471,3288.50397603702
0.53,78.8596156718046,780.862241073097,2374.30821535591,3286.92493682036
0.54,79.1612886194925,800.338357590203,2322.57251844575,3266.6479652512
0.55,78.7242087407209,993.949346674612,2294.61176014516,3379.81825588816
0.56,77.8628148073965,1121.48976567104,2323.09596807984,3487.01466573849
0.57,76.7050481440681,1187.57349611907,2363.57078244391,3522.21381615617
0.58,75.3494014792374,1239.52779786549,2457.73855534415,3666.20647388589
0.59,73.7251708135806,1223.08353882602,2427.70283043928,3580.37506063724
0.6,72.6698439474693,1176.48782135431,2427.25043174161,3587.59640835048
0.61,72.4752891711081,1126.12030174487,2330.19086245788,3476.51327459277
0.62,72.4402840441095,1101.57941595968,2232.97247435184,3361.40517602602
0.63,71.9305312242602,1091.31180377782,2177.56511089351,3307.82697181431
0.64,71.2631671733431,978.168617077803,2108.25043599143,3250.49158449787
0.65,71.3528669453387,877.031739392792,2031.49936479529,3143.00724647383
0.66,71.9534518199363,784.870956666035,1950.37027563741,3051.65848556061
0.67,72.034023500965,833.60102616632,2003.53090160057,3176.38004205833
0.68,70.7305879255307,776.497814391476,1924.73887088032,3054.38389813208
0.69,69.0540733590419,685.202797915312,1862.97462898417,2953.03539397265
0.7,68.1983653474731,696.281663853421,1868.1137959413,2987.27796668496
0.71,68.4274759411102,822.359665119382,1990.03508776771,2992.00500667673
0.72,68.8066117676106,876.45656581566,2046.45379827224,3090.0566286722
0.73,68.6663864721858,855.168611198613,2076.19933904973,3144.73427076971
0.74,68.1505125597022,882.065736159237,2151.57913647735,3106.42384892334
0.75,67.5866569078362,849.50452988758,2191.64640006254,3114.42986690784
0.76,66.9851612993099,747.541491438169,2185.0543950344,3004.40042679931
0.77,66.7848387146205,860.868820290993,2218.42216726892,3027.49760973962
0.78,67.2686612930412,804.144601160046,2254.57756699791,3027.95881035679
0.79,68.1276387111727,767.466405638025,2273.57316184885,3019.26872069624
0.8,68.981451291145,754.987273100914,2261.25186401687,3000.61454638293
0.81,70.6986732101298,904.747375205503,2278.70315020928,3032.15525051061
0.82,72.3732702655714,854.986431363026,2254.7561076151,2985.13351278084
0.83,73.6340486460643,822.759037249665,2256.46560918831,2970.77693202946
0.84,74.6526017553354,718.608095487315,2217.47283505357,2935.3981876162
0.85,75.1768059654345,689.256577518024,2207.29818427946,2979.69812818891
0.86,75.240118280989,596.457992634913,2203.5370013537,2930.7254705039
0.87,75.2445650545439,541.022270949202,2202.08485074454,2917.04638377715
0.88,75.5383857799992,503.531749022061,2192.1061679095,2903.44001107743
0.89,75.9947371789996,468.516461962134,2181.22351735022,2866.99563109259
0.9,76.5607304484498,594.846554079174,2310.69705954262,2908.42122210092
0.91,76.9586517466474,648.907729743546,2375.65588274844,2932.24029715551
0.92,77.0132584606561,599.65287635895,2380.86311051164,2917.88966343553
0.93,76.8160421533608,534.431956997423,2380.2969607814,2880.93693988954
0.94,76.1371981843485,475.644201348582,2368.09657842977,2867.16044193925
0.95,74.8604590013917,676.65843574172,2428.85486813637,2895.29311806659
0.96,73.5822524507654,587.226139657946,2437.37230247501,2863.28771493662
0.97,72.738613847921,560.36512681187,2434.68026636125,2910.39249321514
0.98,72.4748626163565,497.272819746529,2356.41952149869,2903.66274626833
0.99,72.5761744389961,471.219925860591,2366.99923682428,2923.12738544758
1,72.5013959414479,466.425209223325,2373.93408025335,2945.75231199617
1.01,72.3005177677963,468.498490072829,2366.52749413934,2918.51952159789
1.02,71.977409772288,464.145419540056,2337.13462177664,2862.13136187884
1.03,71.9257003747584,590.361230747031,2329.26204197715,2871.90587403336
1.04,71.9760102061171,534.462801910867,2275.59974808743,2848.03523071835
1.05,71.8079306133644,688.323291050977,2258.78111144809,2924.90075189509
1.06,71.6007368373504,783.411310078037,2237.42023629645,2963.6105385423
1.07,70.8331552605427,828.679595542921,2251.07762996305,2974.02104619827
1.08,70.2141103932985,743.351902548606,2195.93119647968,2908.11807540905
1.09,70.2167607163142,650.282046401734,2154.04128306382,2848.26444147498
1.1,69.8660933939728,682.215375520953,2157.2942056851,2863.05394281124
1.11,68.952101366685,733.501706536524,2137.33706312681,2926.86104354618
1.12,68.2772807516768,732.392813595088,2141.75175971974,2907.3485739504
1.13,67.3065044134222,746.855672477299,2143.58134284586,2846.75784067272
1.14,66.3968274273822,770.500619862514,2148.93798856522,2864.44606237
1.15,65.6951300850602,901.623590924383,2155.23214371087,2955.7562093035
1.16,64.9570715467831,1131.04322500841,2173.31892904098,3065.35429011692
1.17,64.2653893507307,984.564523754626,2128.58041097254,2951.42135956431
1.18,63.4709641429019,1025.98386306504,2148.1068510349,2950.76937276037
1.19,62.884405278596,1047.69012468577,2245.22389306919,3068.5234050182
1.2,62.4020479032278,1148.71281857718,2282.69589118806,3187.13512276001
1.21,61.5945013467753,914.466300217447,2145.03036515343,3001.42456751801
1.22,60.6339757407264,1000.2098401196,2097.20195083439,2998.1667621349
1.23,60.6816866573995,1012.02803706578,2072.84369795891,3040.4108441742
