longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,12.672,663.37875,1248.7005,1790.88975
0.02,32.97735,716.8843125,1758.0699,2390.4552375
0.03,44.3939175,803.811121875,1981.30032,2660.521505625
0.04,50.999279625,888.63336703125,2126.883051,2869.82032809375
0.05,55.66497879375,953.809851867187,2238.17567805,3100.01430545156
0.06,58.5371133365625,1083.67991852695,2391.0527479275,3432.70411799836
0.07,60.1741623351094,950.452955189824,2367.95751136012,3458.0192648991
0.08,61.5571642843102,943.990750354404,2360.95663124807,3391.7120956945
0.09,63.2549403563706,1110.92466269492,2450.43727218644,3321.23665263198
0.1,64.9143421960038,1048.85293948221,2486.34174970254,3183.02740894759
0.11,67.3772632078021,906.702241715214,2467.6873373364,3088.15732492117
0.12,69.8489947642912,763.231107943368,2454.14916053502,3019.81140370665
0.13,72.1759471203601,563.440734368852,2439.67866329426,3023.50077203866
0.14,73.9316459161981,587.212778902869,2395.33738981184,2980.75717462126
0.15,75.0986552539089,641.324028396578,2355.14231439651,2968.13932104169
0.16,75.8001353896499,626.899715618118,2307.34114791808,2962.53712657293
0.17,77.1095744643075,650.302093589965,2302.43788135495,3031.20054461511
0.18,78.9412659553691,734.063026474481,2331.88458474522,3052.25804953831
0.19,81.073696275453,637.992289560964,2277.93989660987,2974.80830224607
0.2,82.9226579514992,602.58975925853,2247.22856813543,2929.20044123534
0.21,84.0847118733246,597.575742592192,2207.15446247449,2895.29386767944
0.22,84.7519665303285,604.490783425706,2155.21795436097,2884.00950222369
0.23,85.2382065916807,615.076680884138,2103.81537489853,2880.63810122303
0.24,85.5776386254244,620.911299486276,2066.61820619419,2887.39683067267
0.25,85.3300762439834,624.931464717452,2039.85526340681,2891.90500686997
0.26,84.2219169341909,639.613180594599,2022.31639487374,2900.44262877848
0.27,82.811429313805,644.233249327029,2017.41976718056,2905.48819582816
0.28,81.5609111225928,644.384787129866,2004.27987194931,2905.30338270549
0.29,80.056376117426,644.335382921426,2000.11517957212,2929.72223548802
0.3,78.2557568645843,637.014835606785,1993.74984876467,2931.03297951841
0.31,76.3125412755214,619.480659583731,1957.87254182057,2922.61213873513
0.32,74.2470227015368,613.586487771052,1956.36164800131,2920.57042630432
0.33,72.0309874858452,610.515693274079,1962.05678140072,2938.47010946738
0.34,69.8401681172149,597.733131300743,1941.8701047704,2906.17693520706
0.35,68.0265924644682,593.304847215409,1969.20755762372,2915.45956436388
0.36,66.6050008554575,582.179790968475,1981.89978169305,2882.01463540013
0.37,65.1728754705016,586.380635032661,1983.49962993118,2898.21704947007
0.38,64.2457065087759,592.026724267964,1991.14192146215,2958.21687720854
0.39,63.9123885798268,589.02332334738,1983.43818180418,2963.6486574647
