longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,20.0475,469.913625,1022.225625,1379.755125
0.02,37.58175,724.28011875,1655.41921875,2310.29544375
0.03,46.5269625,859.3711903125,2045.2005703125,2808.8839940625
0.04,52.232079375,866.863154671875,2121.48431367188,3022.95169673438
0.05,56.05389365625,1284.12648506953,2472.33499751953,3353.06193320391
0.06,58.0343915109375,1470.66656678824,2676.09274863574,3590.19306326215
0.07,59.5399153310156,1516.65361173353,2709.94501174966,3573.26830979418
0.08,59.9820784320586,1259.52311145344,2600.69963146231,3448.0565703868
0.09,59.6380181376322,1254.78208629939,2546.72454730427,3368.73998871274
0.1,60.6086599756977,1408.50114746467,2586.62400101735,3534.88899379201
0.11,62.1066379866338,1264.56475610557,2436.12195055954,3397.5899465856
0.12,63.8991508926486,1280.94149085806,2471.36507280775,3412.34097062208
0.13,65.8176579909567,1318.48994497193,2511.14616504426,3361.09340884215
0.14,68.3240868950262,1108.78096973456,2354.92926577434,3293.14637486318
0.15,70.8996227922644,1141.17490835401,2394.67809617589,3335.25000617475
0.16,72.8550425357454,1090.03807459471,2286.03882789674,3161.16300339611
0.17,73.78427339466,1119.37444102709,2366.03698034321,3203.18602686786
0.18,74.092850367063,1066.1779425649,2339.56371418876,3218.98393977732
0.19,75.5045677018847,972.879243410694,2237.64266780382,3141.16141687753
0.2,77.5680122360366,925.938958875882,2189.6095922921,3040.23252928264
0.21,79.3025317298201,899.953052381735,2182.91490076066,3030.62276610545
0.22,80.2711424514011,886.680053809954,2177.01882041836,2999.626646358
0.23,80.6328783482706,889.717529595475,2198.1007262301,3008.3885304969
0.24,81.0703330915488,788.188516277511,2081.64714942655,2909.82344177329
0.25,81.7463082003518,828.773558952631,2121.17418218461,2925.02739297531
0.26,82.1675945101935,855.800082423947,2126.00867520153,2894.91344113642
0.27,82.1574269806064,873.665045333171,2164.35489636084,2837.41089262503
0.28,81.9707098393336,884.372774933244,2161.78881799846,2816.63286594377
0.29,81.5957654116335,894.614651213284,2149.58872489916,2772.54395126907
0.3,82.0229209763984,901.133058167306,2140.54092369454,2790.27442319799
0.31,83.5639815370191,745.924431992019,1987.97363303199,2666.93193275889
0.32,85.2001898453605,664.14393759561,1895.0829981676,2585.06031301739
0.33,86.3408544149483,625.959665677586,1843.87614899218,2527.44779715957
0.34,87.0053449282216,604.004316122672,1818.3741319457,2528.94953843776
0.35,87.3134397105219,582.18412386747,1801.88314757013,2564.35124614077
0.36,87.341141840787,573.202518127108,1791.63523116357,2579.05443537742
0.37,87.0481280124329,563.91000996991,1782.89162713997,2519.30031445758
0.38,86.7103454068381,584.23200548345,1788.87589492698,2465.46667295167
0.39,86.381689973761,624.282228015898,1801.79049220984,2454.55004512342
0.4,85.9196794855685,604.525100408744,1802.58339571541,2460.75327481788
0.41,85.3471987170627,627.440180224809,1804.46174264348,2429.03580114983
0.42,84.8669592943845,578.990849123645,1790.22408345391,2371.38819063241
0.43,84.3170776119115,548.155342018005,1780.40999589965,2345.88300484782
0.44,83.8548926865513,531.231813109903,1762.90837274481,2330.9214026663
0.45,83.7964409776032,503.305122210447,1739.26385500964,2329.77327146647
0.46,83.5550425376818,495.736067215746,1727.9851202553,2356.72679930656
0.47,82.686523395725,603.00208696866,1820.74356614042,2489.01473961861
0.48,81.5473378676487,555.449647832763,1775.01521137723,2482.57760679023
0.49,80.8262858272068,531.68193130802,1757.78349125748,2529.05580873463
0.5,80.3880822049638,706.566812219411,1912.81704519161,2745.32544480405
0.51,79.9333202127301,783.340496720676,1977.83999985539,2814.58811964223
0.52,78.8968261170016,714.200023196372,1911.72599992046,2805.20309080322
0.53,77.7496293643509,724.962887758005,1912.30492495625,2840.48169994177
0.54,77.146796150393,786.919838266903,1927.28658372594,2867.57318496798
