time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.23925,742.94775,1099.882125,1537.515
0.01,22.4923809375,741.143553046875,1415.07907277344,2002.631625
0.02,34.80152090625,828.233649914062,1694.81763411328,2390.364196875
0.03,43.3034254195313,986.913896788477,1937.35081387002,2706.10311867188
0.04,48.036418621875,1049.77939240547,2092.06992658711,2964.2987165625
0.05,51.8013197736328,971.366999254541,2133.39947207278,3079.24559982422
0.06,54.7151851178789,806.995128133591,2097.03025336246,3090.59561710898
0.07,56.6720233740879,708.273585128044,2054.26380620938,3056.96649125215
0.08,58.0345880953078,614.998250605338,2032.36071863437,3051.55702717523
0.09,58.957933427927,587.336383313076,2055.27842517416,3099.77815109367
0.1,59.6360280941802,822.898109639835,2221.08862690254,3311.96765251417
0.11,60.3094209383284,990.425761097237,2297.60364500528,3363.5865075138
0.12,60.9690895336717,1096.93686177529,2329.0527748678,3365.64520431715
0.13,61.5657469202133,1101.67485824694,2328.22825073438,3400.7288642781
0.14,62.1165508407924,1039.54352206937,2273.55819392804,3327.43040467321
0.15,62.6595007627571,1016.51234250817,2254.93218438775,3280.57517193859
0.16,63.268770715936,1113.96122968304,2342.96046501708,3350.91298349084
0.17,63.8539676839415,1036.87227552918,2338.18680882193,3281.25844799442
0.18,64.473785060765,929.34640641548,2316.53777434895,3174.25363841288
0.19,65.2502498466016,821.168245645251,2293.43794474714,3046.08708746212
0.2,66.1070805371593,796.195402824887,2247.01771079515,2966.54427027544
0.21,67.0474753560283,780.371351495,2225.70326257304,2914.51788068944
0.22,68.1462589224939,766.580336338568,2237.70059654036,2890.82654199559
0.23,69.3678151156965,747.179452547684,2215.28173530933,2848.2284368122
0.24,70.4872729907117,701.041214341286,2182.72157533993,2783.37822505538
0.25,71.2809373633176,632.501143684427,2142.30327665379,2701.01426554241
0.26,71.6375664659679,622.282685854182,2125.41071266096,2685.45608265902
0.27,71.8089395601612,602.132792657996,2104.51662133278,2657.99580780653
0.28,71.8084530328744,571.946401640406,2079.71347538612,2619.75802452034
0.29,71.7298811327143,519.248140803007,2046.92961805954,2564.64958029186
0.3,71.5276503285412,482.522397002333,2020.49066660601,2542.06205680086
0.31,71.138285497787,458.397730750282,1999.97875435048,2536.00167448172
0.32,70.2937915993344,451.809345518844,1990.79746414981,2522.40186178229
0.33,69.2325073649373,450.344509432938,1988.37338376121,2550.85318682544
0.34,67.9386424723841,449.006389606782,1987.09234079452,2590.49496263135
0.35,66.8112317017281,441.275511082084,1980.49561496194,2610.07197768821
0.36,65.7893436490047,436.346694244163,1973.8577266486,2608.87803382512
0.37,64.8827135815074,432.782091683436,1967.13627715466,2605.77365790226
0.38,64.2366002932589,430.438710890652,1960.25059755124,2612.50644780853
0.39,63.7127333704288,423.814090781889,1946.48785674579,2569.62242759633
0.4,63.3097257437609,427.921388487531,1920.7927943955,2533.69057051889
