longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,21.53025,679.768875,1240.083,1726.63875
0.02,39.6133875,789.37588125,1708.852275,2516.8516875
0.03,49.641238125,1072.5154846875,2090.74375125,3062.739178125
0.04,55.61330596875,1004.86676657813,2202.1946881875,3264.74904796875
0.05,59.2815682828125,1325.77897161797,2495.83107850313,3544.60447638281
0.06,60.8828625555469,1332.28643438988,2563.86496817672,3636.22246201055
0.07,61.5048244055508,1524.99603891444,2645.8538574972,3827.2204791058
0.08,62.0685284230529,1504.00532140294,2616.06437162346,3845.31701350819
0.09,62.6001906326791,1584.61592677162,2754.1010293929,3962.87748242951
0.1,62.0038548479735,1249.49600972439,2503.1715661661,3678.93086533623
0.11,60.4687451663854,1431.18868034841,2539.27323639135,3755.64422593493
0.12,59.482684841512,1226.29752419163,2538.32565501524,3605.53582426421
0.13,59.4589766628316,1038.9355133054,2452.87261025838,3443.78070334532
0.14,61.0670621645574,886.689032317968,2358.76631064211,3239.35101183992
0.15,64.2633841905066,812.866967774882,2346.26584585316,3137.58980651196
0.16,68.3647363047786,812.215832276185,2328.19234021924,3100.93401858158
0.17,72.5453549676282,643.463207751902,2261.32128712058,2930.76133521987
0.18,76.4613202321955,554.413514263546,2173.50658291632,2808.97273437093
0.19,79.6422261277075,521.81618284495,2074.65662060398,2689.40425390401
0.2,81.4682243702391,523.477275564723,1981.76689133219,2584.38358964721
0.21,82.0573984036315,534.055751560598,1899.3462902327,2514.20897430596
0.22,81.8470691219974,552.650538358329,1834.19245962799,2455.51593586828
0.23,81.1542630170985,565.365046097081,1783.69122779539,2423.42826472755
0.24,79.9924696594042,558.021025353394,1761.26042528747,2406.16592060016
0.25,78.1351083126723,552.787063944367,1739.30473390811,2395.50838133009
0.26,75.5306845719698,540.899385169402,1760.24110364946,2414.02098473155
0.27,72.6897515145834,536.373786843171,1782.5246070072,2398.94554160235
0.28,70.8167383330209,526.544082763744,1816.68540885396,2467.90104788129
0.29,69.7134560831615,530.971370520059,1835.68309986968,2561.06632633471
0.3,68.8546508457388,528.068253786033,1840.84095492832,2605.85422948409
0.31,68.0414329651563,509.289414582318,1848.50515021058,2601.24657621625
0.32,67.423163130836,517.114053020275,1822.68408261582,2566.72411691894
0.33,66.6263647219598,525.595854161151,1830.2141204387,2534.25926430542
0.34,65.7628755970779,525.151094788633,1826.55714124129,2635.71434536798
0.35,65.2497065783928,567.442727133748,1887.87655268271,2737.21326495239
0.36,65.1024636181161,647.558374923562,1941.86797897549,2855.90942072381
0.37,65.2813549899638,575.723356207959,1886.53013843652,2737.7329313981
0.38,65.3741202444801,594.612845914377,1870.75082614009,2675.06573726895
0.39,65.2451411344641,551.785065252908,1786.51045437705,2623.35478049792
0.4,65.3722026239552,575.136660889099,1656.16662490738,2596.79137927386
0.41,66.0012114431754,612.717663489005,1538.46839369906,2611.01525860062
0.42,66.1165412937465,639.425089918953,1584.08674153448,2608.80114223034
0.43,65.8649727115606,699.240174455424,1758.10770784397,2646.70075322669
0.44,65.8919849913583,817.680095950483,1827.82161431418,2792.57128927468
0.45,66.3084667452471,804.357802772766,1787.1678878728,2806.06058410107
0.46,66.9942817098859,738.454041525021,1470.53871333004,2742.62269625559
0.47,67.9553549404372,714.059972838762,1394.26766733152,2724.44373294058
0.48,70.2501952172405,655.567860061319,1256.52596703234,2755.05780311732
0.49,72.4337323694823,603.018948033725,1125.59128186779,2769.25966671452
0.5,74.1870528032153,576.647171418549,996.323705027282,2770.91694169299
0.51,76.2921290417684,537.706569280202,909.501287765005,2800.61719293114
0.52,78.1305459729726,498.120488104111,810.778583270753,2828.17420611213
0.53,79.3408002851349,467.071393457261,753.143220798914,2819.22743836167
0.54,79.9828151568242,447.100891401494,726.046146439403,2837.85746609892
0.55,79.9725483362533,431.512490270822,706.513380541672,2859.52048135441
0.56,79.5799015849393,423.259494648952,689.190234297919,2888.03563974492
0.57,79.1164458717166,426.811347056924,846.369503863856,2976.77535185971
0.58,78.5161702294442,441.580865881308,1046.78510212512,3025.88031852284
0.59,77.8575186261943,414.795351234719,890.234556168816,3006.91942518756
0.6,76.9293852444069,383.650693179096,824.584255892849,2957.35330885316
0.61,75.6741618844238,426.039256248503,1123.84021574107,3046.67231986924
0.62,74.3616640364331,407.326340936677,1070.30136865759,3105.31077592808
0.63,72.5957902200382,419.367737515172,1291.56125276167,3152.46817676044
0.64,70.588434621021,446.709630633345,1596.41431401892,3163.81462221824
0.65,69.1018890415615,428.67942184834,1443.16712271041,3163.72479222003
0.66,67.8421639728589,438.491932016587,1560.81304249072,3207.47276072102
0.67,66.6419401850724,461.619937609123,1797.0830483699,3152.40614339656
0.68,65.9638171017898,454.578590685018,1939.62030160344,3096.16575386811
0.69,65.4175994059844,428.83359987676,1948.98466588189,3029.38091462746
0.7,65.0001796732914,412.391229932218,1979.97294123504,2944.1752530451
0.71,64.6580988203103,587.96042646272,2076.71824267927,2995.34576417481
0.72,64.0964543511707,504.139859554496,2088.1974084736,2860.92704529614
0.73,63.0034248931439,429.639047754973,2128.89432466048,2852.68887491288
0.74,62.2076336912291,376.372976265235,2092.33325356326,2825.87050620208
0.75,62.917448530176,376.795761945879,2073.9594144598,2784.82690341115
0.76,64.1785966915968,418.400169070234,2072.62992795289,2790.34979687613
0.77,64.9329781803783,529.186717988629,2130.20633537409,2859.14026328187
0.78,65.142012999208,638.946569893746,2197.14210945575,3013.20889480503
0.79,65.7463571495644,500.80598844156,2138.66816020066,2924.20951714277
0.8,67.2487464322604,411.098043642858,2128.31448811036,2851.63373442852
0.81,69.4453105377432,486.205049003572,2123.9620934607,2903.56205393569
