longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,7.06725,675.56025,1168.1595,1707.73425
0.02,31.1659875,826.8692625,1672.7391,2392.0822125
0.03,44.515918125,1011.145719375,1956.35988,2876.886466875
0.04,51.71550496875,1279.77627065625,2211.962184,3264.62155678125
0.05,55.2455277328125,1470.85694886094,2486.4049512,3565.64835622969
0.06,58.8902902530469,1192.10019687352,2254.03509816,3426.27622092633
0.07,62.9604096391758,1218.58148328043,2275.460678988,3465.26142150948
0.08,66.0157253015467,1064.90806580424,2133.7137484434,3396.61440683022
0.09,66.9963989158507,1241.70493619233,2207.95193664387,3503.83954875662
0.1,66.5356444037179,1171.99096490578,2187.41531515413,3463.33412681614
0.11,65.4744794220448,1275.85503069818,2299.58329833477,3568.17551974888
0.12,64.9054636821247,1054.332391884,2079.22806408412,3313.77453586188
0.13,64.2606300251686,1198.1569405362,2201.17556024627,3414.85599472404
0.14,62.9474715138427,943.54269229491,2019.58793313545,3246.62979709822
0.15,62.2049843326135,720.5597307622,1793.5392382245,3038.29676340402
0.16,61.9766163829374,752.87772691921,1859.80995602347,3067.14884487221
0.17,62.5698890106156,667.905249805566,1741.62422581291,2949.31573967972
0.18,63.9165639558386,644.984387393061,1787.0565741971,3038.57853182384
0.19,64.2218601757112,615.582788066184,1774.65274080841,2990.40669250311
0.2,63.7991480966412,912.933658436401,1882.71563244462,3179.50943087671
0.21,63.5689064531526,1015.61526214002,2151.63872284454,3334.74956198219
0.22,64.068898549234,1291.55964417701,2391.6692975645,3576.30863409021
0.23,64.0030192020787,1454.43842929736,2581.46161366047,3695.76287374961
0.24,63.0769105611433,1107.03688611355,2339.28776251326,3427.62120556229
0.25,62.4336758086288,948.18491236245,2321.52951938229,3397.38066305926
0.26,62.3555216947458,956.316451799348,2334.04311066026,3424.52436468259
0.27,63.1135369321102,1148.33754848964,2449.01783586314,3517.97165057543
0.28,65.4148203126606,1345.1607766693,2432.29343472473,3470.92115781648
0.29,67.0619011719633,1391.77705216812,2482.0900140986,3494.00788679907
0.3,68.7192956445798,1326.05250369246,2448.89575775423,3442.66271273949
0.31,72.0259876045189,969.300377030855,2064.72479176483,3079.73311700672
0.32,74.3812931824854,754.94158236697,1872.92926047065,2880.4863393537
0.33,74.729461250367,607.430870301834,1761.90109325886,2766.99123664453
0.34,73.5158286877018,493.910103666009,1663.95585129237,2711.04218015449
0.35,71.501705778236,468.146432016305,1638.31109321081,2696.73457408497
0.36,69.7133131780298,451.014287608968,1625.93560126594,2716.31201574673
0.37,68.4270722479164,449.394608184932,1628.78945569627,2701.1877336607
0.38,67.408014736354,434.256784501713,1614.37845063295,2707.07475351339
0.39,67.9916581049947,449.566106475942,1736.02314784812,2860.31786443236
