time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.757875,719.15175,1283.4225,1694.820375
0.01,26.02182234375,802.685021484375,1722.79740234375,2365.60500878906
0.02,39.539016140625,984.582013007813,2076.97489101562,2927.65806966797
0.03,48.6770610269531,1109.23424062207,2275.79406336914,3252.45753706201
0.04,54.6173509971094,1120.94836434316,2333.62831361133,3344.12661024053
0.05,57.9287044942383,1177.8331830895,2467.98355688525,3514.60914367742
0.06,59.5508078408379,1135.32430111229,2452.78082694771,3475.4529454358
0.07,60.4017031716646,1152.94907537019,2420.58238095031,3453.9384824154
0.08,60.8531878669776,1227.57435486762,2433.37870209679,3516.76848224073
0.09,61.2131715003749,1319.93874232052,2537.83871066275,3690.9950309404
0.1,61.5691068176153,1436.38560520148,2663.0448954502,3808.95153734042
0.11,62.1914923392635,1420.16933628965,2656.58537754034,3756.84738730163
0.12,62.9753320733612,1388.42337043891,2624.79258442069,3651.33410786131
0.13,63.8080933793201,1338.18550356769,2598.39570365681,3557.7282433637
0.14,64.5874911117518,1099.7363635631,2523.18587874457,3510.47701688163
0.15,65.4700585178978,1064.81508939541,2529.06218306475,3476.30368488189
0.16,66.5104523708826,1056.91210929461,2482.23465078537,3408.99358974776
0.17,67.8511361563068,1023.79863243978,2379.46374611182,3299.37750084264
0.18,69.7936741649777,932.909587309634,2243.09610761042,3153.3930025282
0.19,72.4942538345145,800.198623250683,2176.9169489089,3059.94366479694
0.2,75.1335827830602,748.339309377954,2126.71541233993,3001.11694802393
0.21,77.4397653701756,735.103935493355,2076.97088277898,2959.23944223306
0.22,79.2081799903174,739.60758092461,2021.99998226155,2924.30743077288
0.23,80.3157315027234,746.46793807813,1960.81899504508,2887.12678329183
0.24,81.1096513591943,772.05743344133,1892.45825680613,2853.88939427259
0.25,81.6857219342899,799.355842313703,1825.46693843873,2831.55046515251
0.26,82.0828233415627,821.239623241571,1762.34281428625,2816.9545480253
0.27,82.2958793572517,832.711422172083,1705.52247515747,2810.54227637701
0.28,82.2569634117252,832.19611631773,1661.02809194307,2834.53532338382
0.29,82.0526578098291,817.530053107572,1625.96608167745,2876.69714705955
0.3,81.7298852837651,789.934090263466,1595.76796156367,2902.2513639419
0.31,81.3382074809183,758.203295138834,1569.00690082511,2907.97520338964
0.32,80.8362164731102,736.517976410519,1544.88690050336,2903.2528537143
0.33,80.2068506888768,703.093883141196,1534.94580267015,2954.57382311162
0.34,79.4747877746486,667.310117966134,1532.5458314724,2964.7162046742
0.35,78.6748335937282,626.07756722191,1527.5775481791,2945.11935224411
0.36,77.8905540273042,574.837389821846,1519.05677022661,2910.85535039832
0.37,77.3567083272366,501.333395269006,1528.64189307266,2891.29903195524
0.38,77.0408896917008,456.366959121591,1566.11672133417,2880.45845311562
0.39,76.8594254856318,415.444608238313,1603.91352608655,2879.65461079197
0.4,76.6869710899555,377.360597130988,1625.35188103849,2865.66462847557
0.41,76.3157367973335,345.759442148872,1616.43338375116,2813.06653191012
0.42,75.7301704723553,330.179906517341,1594.87175721548,2807.20653637957
0.43,74.9942118258975,408.040329884293,1691.53161711126,2916.36829994547
0.44,74.1627223780997,514.523730994977,1809.78425468658,3050.49415112269
0.45,73.2725070070398,643.728554304476,1943.98855777595,3188.83617190771
0.46,72.2802573969927,867.651369903624,2210.20759054975,3393.26335479975
0.47,71.2063521108125,975.095866407224,2310.5467328177,3493.56976600574
0.48,70.0068044593034,1053.10413318335,2345.73563573942,3550.33293442001
0.49,68.5929089316308,1105.04641468694,2354.49511244069,3579.77186680934
0.5,67.4901483514931,1106.78767305517,2351.42675168609,3576.82508770322
0.51,66.8624708910741,842.083430390517,2169.32533427553,3363.44493137971
0.52,66.5913371663548,808.692949460141,2138.15456775777,3348.29303758266
0.53,66.6150501571904,867.255953783336,2189.23601931363,3435.50019608294
0.54,67.3919369697957,883.191073356227,2209.49745356077,3486.72627025998
0.55,68.33688905202,664.387760207505,2002.02808145979,3269.66797536494
0.56,68.9848857738588,545.425634589031,1850.24225935644,3111.09914511455
0.57,69.1408146317586,458.474735936726,1739.25036272081,3000.42359571093
0.58,68.6938033939558,395.545362879717,1669.33203116256,2928.05203888487
0.59,67.9969788425507,367.414757757767,1650.5309468214,2896.49385233642
0.6,67.5841690126341,474.40913704733,1753.93883746608,2978.19258108733
0.61,67.5711002827759,457.539027684189,1722.06049857206,2948.48485443289
0.62,68.0381023097317,431.06819540204,1680.03062978328,2915.19002784726
0.63,69.2955280841369,423.050109067777,1650.84504487325,2892.20864400198
0.64,70.896532943588,434.211353365438,1623.13434713238,2860.12132615025
0.65,72.5475255549954,455.672010385401,1592.22168603115,2835.10367242556
0.66,74.0528981450596,470.294586405896,1548.28085993922,2822.62585569516
0.67,75.1747331551512,475.684764639277,1496.68125485403,2815.39427625438
0.68,75.8437465159798,472.107041215421,1438.82452059845,2809.66866065703
0.69,76.1605812631446,465.368387616961,1365.43893759406,2809.37952796195
0.7,76.0947898183751,458.548670530992,1290.30648295941,2819.50862618911
0.71,75.6130139056114,457.770410681522,1239.11652294565,2843.94905699016
0.72,74.6746025533161,463.26943672655,1220.13638289499,2875.07174467322
0.73,73.5352338823517,473.007433511794,1234.94412240749,2902.59426279946
0.74,72.5882587482087,470.12453328968,1240.1041025316,2941.20021108808
0.75,72.0654429361182,462.31940134978,1216.78997101577,2956.45581178075
0.76,72.0920706458176,457.058005711504,1203.10458569529,2975.0222419953
0.77,72.3056995112316,457.608876046221,1202.54418799348,3003.60337336553
0.78,72.5867430919949,463.650267457314,1173.79460009679,3025.94327419369
0.79,72.9215622052968,473.066573605464,1106.00916971432,3030.99945998524
0.8,73.3177258279981,490.070622325798,1054.28792796898,3023.1422518683
0.81,73.8207189454837,514.958809519288,1026.39374751323,3006.73126580022
0.82,74.3202412770627,546.593552217663,1023.69051624144,2985.89466587758
0.83,74.7971063612601,578.51097705854,1047.32618158818,2957.82042982862
0.84,75.2315218235747,612.310863331702,1088.1852730351,2926.30721563228
0.85,75.5778901628714,651.286731643726,1136.24667786912,2889.67379096141
0.86,75.8505698870141,694.421134275259,1187.94184900042,2849.46303186004
0.87,76.095010413947,736.970080159332,1242.67738052756,2810.37771672607
0.88,76.3489740645199,776.454475171485,1293.06541243498,2766.91728897997
0.89,76.6636254875954,812.499786526374,1340.67492888139,2728.75153141989
