time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,19.14075,207.617625,918.214875,1390.36275
0.01,37.2545618203125,234.308951683594,1393.99841745703,2134.12690469531
0.02,47.0488755023437,512.094165289453,1809.69853764023,2695.96554453984
0.03,52.1903211488086,836.473767215361,2127.73301817038,3080.62018485475
0.04,54.6900554554805,754.722233624338,2057.89422735125,3115.02125814817
0.05,55.4989025253889,698.316345372875,2017.73909591796,3149.42327781005
0.06,56.493861002645,886.5607433013,2222.495569236,3426.96598468873
0.07,58.1722740108543,843.403833703011,2184.18615941004,3340.58245646382
0.08,59.3977485634477,1042.53121446371,2311.45307647396,3522.4114193438
0.09,59.7756463324226,1100.3837130859,2407.10112664739,3639.37982812223
0.1,59.7413632752219,778.075112019215,2137.87984617876,3376.38472658295
0.11,60.3004566653113,573.305667903278,2041.64960022017,3169.2438616249
0.12,62.1632688473378,591.454239870293,2066.54540364811,3136.69774846479
0.13,64.5360547001899,659.823833144706,2120.11042283695,3132.18099532599
0.14,66.3189894688892,680.971694523413,2158.38832832959,3142.17039188549
0.15,67.4496214578262,738.587255092988,2172.7778696483,3140.15482072879
0.16,68.2994716163519,611.393696786794,2027.59346110248,2941.37380172966
0.17,68.7052426619947,630.284862034219,1970.39427351912,2868.61035097591
0.18,69.3999286392477,747.467791834637,1949.78150576253,2859.60210855028
0.19,70.3483844260441,745.051470018374,1860.33605664612,2756.9215716726
0.2,71.1779102365261,703.154655458984,1776.87574619257,2661.9586725659
0.21,71.9838723931753,657.354181089949,1700.35147352013,2615.6905668134
0.22,72.6349775253549,634.443951433664,1641.872293715,2581.09609293296
0.23,73.1151111230599,637.670767890324,1598.00187821184,2452.62229652585
0.24,73.330482627696,632.239493589423,1580.76326655924,2462.92846540996
0.25,73.36042352574,625.624280505293,1569.56758888421,2447.10956186127
0.26,73.457949258436,611.414554245021,1559.41850338846,2490.60092726088
0.27,73.5855512239932,612.072959347922,1528.15197527733,2579.66323260206
0.28,73.5853335707156,586.179388561096,1500.73233474881,2613.6301170846
0.29,73.2712176044043,548.880118698834,1499.01593062417,2639.50972874344
0.3,72.3145954655883,542.166004406184,1512.5527419598,2579.50291047163
0.31,71.395771770576,601.950237800526,1601.26029522419,2550.80240644637
0.32,70.8362806942932,608.806696028958,1652.82013202252,2642.94788854833
0.33,70.6789485062482,586.442021040944,1662.49120474758,2688.39008187502
0.34,70.8144596968494,675.763846971279,1750.91889591052,2734.53192440165
0.35,70.7640340558942,673.929237412897,1762.13062676856,2789.30669137149
0.36,70.6501615281867,605.929972132874,1667.54362015123,2700.3910344709
0.37,71.1381232830311,537.205329511069,1625.58256297794,2665.35255103587
0.38,71.4353022719904,494.886765615439,1603.68771967908,2686.29432166267
0.39,71.3380614560726,477.963235859259,1622.91627634617,2753.08043917183
0.4,70.9596628831527,463.674911440265,1633.05913487161,2786.29739125481
0.41,70.770313159131,455.066800846241,1607.66396867031,2749.04716487456
0.42,71.1147933278905,448.395692095185,1551.94849286367,2695.91978613244
0.43,71.7843451956674,438.98453162684,1489.14672506477,2694.11353862113
0.44,72.3623198106678,437.710379968027,1415.56452630841,2706.42152761583
0.45,72.304650215758,458.600103702358,1343.17983188811,2684.37254859428
0.46,71.7934572446068,457.846126944766,1261.03628649363,2619.11676697492
0.47,71.0527486225507,458.001502019279,1221.31429841871,2631.27871217577
0.48,70.4078557933122,469.860205226665,1230.21960300251,2702.14216685218
0.49,69.9654082736969,480.113963966625,1247.6677555311,2731.34140466673
