time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,13.739625,365.607,950.252625,1524.65175
0.01,27.2279380078125,610.836046875,1342.37555859375,2116.9271953125
0.02,38.1938093085938,761.6464903125,1638.81367664063,2571.35574796875
0.03,45.1104978691406,770.82902859375,1791.72457136719,2819.01396164063
0.04,49.5725911769531,815.60891559375,1895.34641899219,2999.88640589063
0.05,53.0647335173584,877.932259597266,1987.90013586533,3143.86983323965
0.06,55.2850434475488,974.832082896094,2085.47037683262,3207.08296240664
0.07,57.2991433434207,1010.44321952924,2156.39543398874,3263.61510919855
0.08,59.1342684925254,1005.19523171859,2209.55703527074,3315.69326774039
0.09,60.8866339918868,895.140635297739,2172.87724410085,3269.65102056341
0.1,62.4439602345866,762.217584982639,2093.18112784153,3181.84147162828
0.11,63.5694300062532,594.991853826169,1948.96052394809,3031.38097005594
0.12,64.4976366780411,569.943323386028,1909.46852495628,2990.22418654964
0.13,65.3576241361412,578.703036348465,1890.49265723887,2975.89239066893
0.14,66.5029371405078,580.518522204883,1848.85270971735,2959.55682722455
0.15,67.6509698570495,544.493967505068,1787.91432927664,2915.38458466015
0.16,68.8022662282011,483.242719101097,1714.11032688981,2852.65455601574
0.17,69.6405973775092,576.209844978914,1746.00468807705,2952.36483713631
0.18,70.3502337687293,664.348200698723,1779.89131425059,3040.98808015518
0.19,70.8205957647527,745.243401181522,1816.76633790357,3112.9807660215
0.2,71.2111928414061,803.054204490514,1826.00572804148,3155.83295997594
0.21,71.5499427204689,853.673819519654,1827.6671851923,3191.70365081453
0.22,71.8459777386311,898.613078603201,1826.65254390982,3228.78882110159
0.23,72.2497773317398,870.10005023419,1775.01305889862,3226.37868291115
0.24,72.8348857717188,792.618830230141,1689.62367806826,3197.63833906903
0.25,73.4636308940914,750.017518602914,1630.89904986156,3193.31036870586
0.26,74.0750869750556,713.772130568588,1579.34116723207,3196.46333925807
0.27,74.4967940359617,687.060627923613,1538.53340296839,3210.83772118333
0.28,74.8323530074719,670.571641230829,1507.23862133963,3236.7846381155
0.29,75.0900473597203,658.738004469519,1474.7142923569,3262.00027173784
0.3,75.1828369201397,655.303251481914,1427.75879132339,3272.71823711398
0.31,75.2376596452134,657.963428675962,1388.99083806892,3302.48322683856
0.32,75.2406428898935,664.68689265778,1355.68125000049,3344.94623279544
0.33,75.2747519759665,670.423860347779,1332.19441406285,3366.94877669672
0.34,75.3236992618704,673.751736353579,1312.96220859399,3376.17001894577
0.35,75.3722145058861,673.465974833078,1300.11194882829,3366.21930871648
0.36,75.4277329510987,669.316899959958,1293.07353257824,3354.27760416973
0.37,75.4920053978074,663.765713037698,1287.26120569051,3344.46056119997
0.38,75.5594201882428,656.469391271497,1280.54139273638,3345.13315885561
0.39,75.6273384257928,652.76729513217,1278.41777302987,3354.18146764422
0.4,75.6947068956097,651.461349410759,1279.3582821551,3368.81358385483
0.41,75.746082585453,650.915344888983,1285.27556217398,3383.78210714566
0.42,75.7866157126022,650.516277431127,1286.50860678946,3390.77948374414
0.43,75.7976828842584,650.33761556915,1280.71529829984,3385.82014030409
0.44,75.8061778102471,649.270396977485,1269.21808086649,3373.63434800247
0.45,75.8112345108973,647.652003278066,1255.67034871743,3356.64524426697
0.46,75.7745262588287,644.717465877318,1239.62446664932,3327.66934365761
0.47,75.7236032967277,639.867237949771,1215.3002852396,3293.68560808778
0.48,75.6719861908618,633.73988300436,1185.45723760214,3256.36331587763
0.49,75.6355622123785,625.101322159384,1153.31043640154,3224.31253953704
0.5,75.6134376479023,615.042077266503,1125.81718441705,3193.53709043777
0.51,75.5620908191688,602.851806301766,1105.30425625672,3164.67463220045
0.52,75.5041760282202,589.197782884335,1095.5284822341,3134.15615892856
0.53,75.4379325271536,576.871899141484,1088.90943356486,3102.66382358078
0.54,75.3836730139071,571.322326549651,1084.18013217136,3068.93205496399
0.55,75.3386470148963,574.133779182613,1081.1352734041,3039.22384824874
0.56,75.3545615980112,582.519248632105,1079.21337638768,3012.1980161345
0.57,75.4438585722672,596.855475579325,1095.26055177864,2985.57615222167
0.58,75.6287233117304,611.690306676046,1115.71964184923,2963.44219256315
0.59,75.8913242153003,627.273043997018,1142.79660393927,2948.0400892861
0.6,76.1415378350319,647.734370882439,1172.64373467689,2927.69774318878
0.61,76.2745866062195,669.236213724085,1202.08408701545,2906.80117799862
0.62,76.3146495081849,690.021530826179,1227.12715711018,2888.62797925731
0.63,76.2889810198381,708.693843560708,1254.21102015434,2871.26766917615
0.64,76.1320883264063,725.957486716859,1282.65541183144,2854.44928486843
0.65,75.9437973146084,743.348584202742,1304.69615537885,2846.14979849918
0.66,75.705590760946,758.030596641167,1323.24487758772,2837.4784071764
0.67,75.477645785317,768.648981508403,1336.5555677888,2828.24915842332
0.68,75.2542833774125,775.175872823434,1344.41515951748,2821.46831422134
0.69,75.0376472230546,780.210966636985,1351.03165371312,2815.59614865792
0.7,74.8333324958236,783.370363996824,1358.12685624895,2810.91029309762
0.71,74.6410927671767,789.264349069507,1361.1805259751,2806.88043103859
0.72,74.5622551799886,796.981392617418,1361.5398404948,2803.28789798042
0.73,74.538181815604,804.396860318769,1367.58113535564,2795.76294229843
0.74,74.6223456648759,809.796637583877,1372.39071589153,2787.45835363919
0.75,74.7479124535674,812.17287919462,1375.35272493999,2777.9843155141
0.76,74.8933312446742,812.614236325496,1376.171785731,2775.80893111403
0.77,74.9958831918914,811.785794470423,1376.20264157225,2776.51746253242
0.78,75.0307211025944,807.813041151423,1375.22362587191,2781.46300349958
0.79,74.9736613923139,803.357056228553,1372.20719441067,2792.20293590561
0.8,74.8524131675899,798.578916903102,1367.83248577548,2806.80579593755
0.81,74.7291777334865,790.561487149105,1356.19717727612,2828.14822833011
0.82,74.6617636164391,783.788351000827,1341.17888055666,2847.07833539201
0.83,74.6058041655131,778.881655261128,1321.08610150701,2862.38995445793
0.84,74.5582849948871,775.861182487721,1303.60859791524,2880.12345316011
0.85,74.4878674973723,773.455886738752,1286.84371668839,2898.25697709635
0.86,74.3921363174062,771.625076121243,1270.31404946337,2915.56872233253
0.87,74.2498545417293,764.702537495462,1254.97701738911,2930.95818697995
0.88,74.0771877108194,754.385513530832,1240.43507541535,2945.06613123486
0.89,73.8735576705282,745.773494100285,1222.76974170478,2960.79612557505
0.9,73.513377120886,739.169794417237,1212.21941806212,2975.82040843401
0.91,73.042548290255,735.578574355437,1212.34160952131,2989.78612407112
0.92,72.4588130504517,731.461068515885,1217.76131205519,2998.17124457887
0.93,71.8655130958206,728.116267562453,1225.18317513051,3005.06030634899
0.94,71.2594498638911,728.388571931259,1235.31616929691,3011.54572829797
0.95,70.6212553835381,727.129775995487,1248.25964566339,3015.14271132072
0.96,69.8933174792878,724.850246523329,1263.07677682991,3016.81406839266
0.97,69.1132280674463,714.427755313643,1273.5359645965,2975.61683040722
0.98,68.2348003308895,702.6067187717,1273.6086235651,2945.64940775917
0.99,67.4877920816001,688.687864231373,1258.10148933672,2932.52670811718
1,66.9266943264939,693.894047325563,1254.03367343056,2952.6098053463
1.01,66.4832058931077,700.127229378129,1249.18098399926,2982.03018011299
1.02,66.066638167404,691.34336962968,1229.74948214518,3015.59386815879
1.03,65.6372283230469,680.620433263312,1221.71289204169,3000.95675105722
1.04,65.2009665527079,668.604779151665,1221.27290977195,2954.18576385741
1.05,64.7594434820615,677.392497515259,1244.05474764859,2977.84218964751
1.06,64.595136802964,687.993676573407,1262.25913595743,3003.9412400454
1.07,64.5042067205618,701.315046673383,1273.59734991458,3033.70422735495
1.08,64.5305387260663,721.203223537369,1341.44236934716,3130.30216423307
1.09,64.5204164252488,740.214209897407,1415.35727590147,3209.935300319
1.1,64.5051172906387,749.14962747765,1457.04492546725,3154.87428366765
1.11,64.5716938160538,772.692185436227,1573.54573777528,3169.73991338715
1.12,64.7546945541056,805.972836980361,1739.92199191146,3231.22330735391
1.13,65.0613960180839,807.594851579634,1748.97275981136,3251.51315841062
1.14,65.1254535290979,818.332997301039,1764.60210823928,3279.75774252713
1.15,65.0500531099749,842.745339705639,1790.09932745923,3319.93442623332
1.16,64.6704262793908,854.516113844584,1822.46286025999,3334.05325380528
1.17,64.168281080974,851.503186530586,1838.02374582333,3327.01028712523
1.18,63.5946611770557,801.997021670478,1779.50772885611,3261.37799957135
1.19,62.950027107679,801.179427572599,1780.24036459504,3247.60202340702
1.2,62.4546617327344,832.820880649539,1820.47210213807,3268.39692150239
1.21,62.1794676820772,860.099070466856,1876.52533903674,3279.44177170484
1.22,61.9952611811985,911.606373617056,1958.24796204365,3292.64867387086
1.23,61.80474176299,999.457346766581,2078.47466421291,3309.0986539822
1.24,61.4656115001662,968.164282082276,2101.83994110124,3322.99882875347
1.25,61.3466153655484,937.025762112364,2107.55986881821,3336.92950083045
1.26,61.4037265334953,1025.64945883384,2139.55982513067,3353.53196747038
1.27,58.2580569719238,1055.83116369053,2092.98304323876,3262.66617436753
1.28,55.5164387521088,1047.05154063734,1994.02176921061,3100.15487476949
1.29,54.0534367163502,1036.99360733309,1927.27924037012,3008.54194124057
1.3,49.673130640833,989.641102023602,1774.98867922093,2788.75361699686
1.31,44.2950188247829,886.346738706263,1494.37606960866,2376.70220668095
1.32,41.0248234824034,840.525471183167,1343.20206195681,2145.61992907877
1.33,38.3584162501005,803.549559530339,1241.05235631462,1979.64104977816
1.34,36.3600299055418,744.481975564344,1205.56125675066,1893.1066309701
1.35,34.8588255009262,715.304342394167,1202.43189469397,1852.26761461522
1.36,33.4995068170924,706.05334308787,1220.87702430879,1841.89219989578
1.37,32.3276785416134,692.097480969407,1228.07997059695,1817.07478430009
1.38,31.6064115301331,690.961767782267,1259.50757405323,1828.72231601163
1.39,31.1592552368083,709.056277992112,1327.27216326171,1895.067268684
1.4,31.2243824959759,719.781202026413,1332.89550035514,1918.01772589432
1.41,31.2173621245411,721.39063016769,1317.40896162899,1920.87864423809
1.42,31.0993453983332,693.907660912418,1279.62417173956,1886.77590257773
1.43,31.0756923387982,627.61349960607,1249.42143137027,1850.15783866567
1.44,31.1510972459322,535.44521026567,1224.27339068108,1811.86289325247
1.45,31.6005049206293,556.460854253451,1225.83970267703,1855.07614202522
1.46,31.8811315638099,534.87611982343,1200.4252972637,1855.72347476886
1.47,32.0211073473933,449.390817766709,1134.53981573647,1792.52193346887
1.48,31.6756103032964,468.890849450408,1171.20410755905,1775.70244703688
1.49,30.0481879235396,494.981963583519,1190.86720217967,1730.07161624123
1.5,25.6898259105735,442.452073773861,1039.97573464268,1522.81335312298
1.51,22.746435179515,366.290910462811,890.16280709068,1328.15703979666
1.52,20.483954406393,274.375564817499,741.068906195337,1141.90202633163
1.53,18.9688686084083,279.892124712577,716.935854452899,1075.01106580086
1.54,17.626643789775,275.988047576542,697.667345774099,1022.90519691563
1.55,16.4835848821334,257.953014893835,685.695651690758,992.976965498702
1.56,15.8685135233186,308.899843976902,725.265204977419,994.609522391871
1.57,15.4686380659926,362.159160119208,763.904632244957,997.674134755201
1.58,15.4682992698685,355.686562732689,747.282308065997,974.906180689081
1.59,15.5679895689197,374.00016039053,746.908198915355,1005.24912109581
1.6,15.7299930748015,408.837888077945,757.366233116927,1070.99932448445
