longest_time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0.01,13.438125,831.364875,1194.61725,1807.32375
0.02,35.42934375,1291.33918125,1873.6099875,2736.0500625
0.03,48.5662640625,1576.3650496875,2267.034868125,3333.728784375
0.04,55.663320234375,1721.02990232812,2483.79430246875,3626.31370640625
0.05,58.5800761289063,1794.45869628047,2638.22224135781,3827.25953852344
0.06,59.8175418708984,1836.38128295426,2686.8054827468,3866.86537118789
0.07,60.3203980289941,1864.50008062484,2729.73301551074,3937.08207915334
0.08,61.4407189159468,1582.27354434366,2604.51353353091,3703.78201853434
0.09,64.1752704037707,1468.31957438901,2502.476693442,3591.46448519389
0.1,66.4971487220739,1364.10201591396,2430.2126813931,3483.60309185664
0.11,67.9553067971407,1312.78085875268,2437.7320997662,3450.03507552115
0.12,69.2320437384274,1283.85447231397,2443.33365487141,3427.54516653663
0.13,69.8431240561351,1124.82695977269,2369.79301017928,3271.33321659515
0.14,70.3682182308743,995.068577874977,2285.8846555986,3142.68689412733
0.15,71.9023950269809,933.016467831237,2234.48693557923,3031.39091677003
0.16,74.0118172648395,744.753807307181,2131.08056456858,2808.85650422352
0.17,75.7254994956617,649.739094018949,2075.83493551272,2674.01220232294
0.18,76.6488997226139,601.762751710422,2037.138339532,2569.47396127761
0.19,76.9913948474377,578.728263440732,2017.1444617426,2511.09705370269
0.2,77.1977671660907,569.376919892403,2000.73320395843,2498.89775453648
0.21,77.4991469413499,564.249430940822,1986.02351217714,2437.53901499506
0.22,77.7481558177424,563.448687017452,1969.49680669743,2413.36770824729
0.23,77.8918606997584,565.027652859599,1952.50286868358,2357.05798953601
0.24,77.9191483848671,568.735584072779,1950.95020277597,2354.5906442448
0.25,77.9836566116769,575.642821240029,1948.70461152678,2333.88697933464
0.26,78.0731361364223,578.216676682016,1933.91778633973,2304.74521363405
0.27,78.1167248750323,581.541422175109,1905.91865748685,2273.11799249873
0.28,78.1575736812677,582.54090719631,1884.84463661777,2249.1147708743
0.29,78.0754155246973,574.45287395797,1861.12305013977,2250.05874898087
0.3,77.6511035385835,566.698080676884,1834.61217757688,2273.66856193948
0.31,77.0037319462209,560.974944372286,1807.35244766728,2274.97195906671
0.32,76.4125525704215,550.122094404757,1798.991471217,2269.08170248669
0.33,76.1672789137318,545.957526922617,1791.44993416935,2268.16181136768
0.34,76.2101284025525,547.586514807439,1787.88146379314,2253.68337125222
0.35,76.3304456214039,544.315458144092,1783.83980508623,2249.11660418872
0.36,76.3628700917722,541.45212697925,1789.16339279743,2225.8767573038
0.37,76.1635785504747,542.027169838588,1798.57924103858,2269.59796651709
0.38,75.4509682027611,540.648068411223,1807.56945757122,2268.7450065844
0.39,74.7957825115186,531.880687626173,1830.71995166417,2279.89150362142
0.4,74.6075553813352,512.728378194395,1836.65322341529,2347.00382699178
0.41,74.2104054597344,496.561733006917,1829.17502287841,2352.43247984548
0.42,73.5532230028539,486.079328153805,1819.85101258313,2409.56336391501
0.43,73.0736476515696,675.114505484593,1978.75905692072,2599.20422515326
0.44,72.4825062083633,736.454228016526,1989.9937313064,2666.16457383429
0.45,72.0021284145998,761.986450409089,1944.31705221852,2691.18364060886
0.46,71.8335456280299,754.224422724999,1957.30537872018,2688.40437733487
0.47,71.6137000954164,721.99680749875,1901.5715832961,2696.25940753418
0.48,71.0472850524791,586.545994124312,1838.19962081286,2636.8461741438
0.49,70.1192567788635,662.106171768372,1877.04491644707,2684.59739577909
0.5,68.9135912283749,697.886269472605,1829.58345404589,2771.9323176785
0.51,67.9163501756062,589.448073209933,1830.22427472524,2727.84702472318
0.52,67.5714925965834,565.181565265463,1791.67535109888,2707.10223859775
0.53,68.3706959281209,557.516235896005,1824.05156810438,2668.10985622876
0.54,69.4706327604665,724.719929742803,1949.83148745741,2871.25229592582
0.55,70.2510980182566,823.201336358541,1987.09194310158,2981.6823877592
0.56,71.2709789100411,869.015234997198,2035.27819370587,3062.06931326756
0.57,72.1581634005226,921.106004248459,2085.24813153823,3102.46612229716
0.58,72.5651148702875,1001.72642733665,2102.73597234602,3180.53724226344
0.59,72.4413131786581,917.385660035159,2056.86590979031,3165.49160824489
0.6,72.325972248262,909.901863019337,2169.53312538467,3155.67188453469
0.61,72.5797847365441,898.256149660636,2138.71571896157,3168.61416149408
0.62,73.1930066050993,825.26900731335,2185.30164542886,3193.82353882174
0.63,73.7609036328046,718.659954022342,1990.86715498588,3158.46994635196
0.64,73.5219969980425,602.925599712288,1837.70193524223,2941.81522049358
0.65,72.3004733489234,587.498204841759,1778.20093938323,2958.69124627147
0.66,71.0470103419079,738.071262662967,1924.12989166078,3130.65593544931
0.67,70.7626056880493,828.011069464632,2072.41506541343,3213.56351449712
0.68,71.6063081284271,812.224588205548,2008.61853597738,3125.71968297342
0.69,72.4258444706349,798.912648513051,1931.50269478756,3074.00695063538
0.7,72.9193394588492,818.191706682178,1949.41598213316,3044.06419784946
0.71,73.0636367023671,768.189188675198,1854.26866517324,2978.3521838172
0.72,72.9900001863019,745.100053771359,1786.23826584528,2965.27870109946
0.73,72.412875102466,713.468404574247,1824.1639212149,2966.4042856047
0.74,71.6027063063563,707.722622515836,1875.8817816682,2964.60685708259
0.75,70.830863468496,718.15131738371,1905.25697991751,2959.73364639542
0.76,70.3005999076728,816.00209956104,2097.04383895463,3068.79175551748
0.77,69.63320494922,933.517529758572,2151.52923642505,3200.14371553462
0.78,69.812887722071,833.013391367215,2064.51758003378,3154.60316854404
0.79,70.3257132471391,828.055115251968,2074.64929401858,3110.69411769922
0.8,70.4311422859265,879.877063388583,2121.59923671022,3176.76463973457
0.81,70.0796282572596,898.58038486372,2139.22720519062,3220.43617685401
0.82,69.8739205414928,772.771461675046,2004.22171285484,3053.69489726971
0.83,70.703531297821,789.819053921276,1944.61394207016,3003.63131849834
0.84,71.8179422138016,801.366479656702,1896.86379313859,2979.56585017409
0.85,72.5861182175909,800.321813811186,1835.44271122622,2886.50546759575
0.86,72.953490019675,739.190747596152,1677.35424117442,2696.67163217766
0.87,72.8067945108212,685.721411177884,1546.30445764593,2523.59302269771
0.88,72.3841119809517,707.148651147836,1614.72832670526,2510.70253748374
0.89,72.2461365895234,724.88938313131,1705.6437046879,2601.60927061606
0.9,72.0498751242379,668.818535722221,1627.95853757834,2532.09134883883
0.91,71.5436813183308,623.829319647221,1558.01794566809,2402.91599186136
0.92,71.003149725082,589.253875805972,1548.57112011745,2353.57979552375
0.93,71.6508573487951,573.440256693284,1516.1132410646,2299.95001253806
0.94,72.5707215418373,567.857891181307,1478.27015758553,2256.34050689593
0.95,73.4085218480105,572.238465149719,1468.94721167204,2231.97727879276
0.96,73.6420620164058,566.796405832345,1507.84196641962,2238.24925333602
0.97,73.3700091090232,567.94777320779,1550.79358153079,2243.26371433481
0.98,72.9537550099627,568.160275264285,1609.33921984194,2226.24979288415
0.99,72.7101902554795,568.328901395357,1674.99232091306,2205.21688608628
1,72.7269796405137,567.833270767446,1723.67115150219,2252.02053734745
1.01,72.6822138022826,568.861173922095,1763.6430083262,2370.5795455411
1.02,72.5698425912554,624.994770657152,1797.15877957941,2455.23150004761
1.03,72.5012884251905,676.121623861434,1905.08620376868,2498.47695002618
1.04,72.4635836338548,766.032018123789,1911.51391207277,2556.8871975144
1.05,71.9770959986201,742.645734968084,1893.03290164002,2579.14658363292
1.06,71.9874027992411,746.991279232446,1869.48534590201,2546.26662099811
1.07,72.3868215395826,828.486828577845,1894.67056524611,2711.51601654896
1.08,72.6470018467704,950.524880717815,1930.05268588536,2706.40918410193
1.09,72.6033510157237,1043.2418093948,1925.21060223695,2759.26317625606
1.1,72.0618430586481,1020.40799516714,1922.89395623032,2803.38199694083
1.11,71.3826386822564,992.657397341927,1991.13917592668,2838.51259831746
1.12,70.652451275241,1009.36031853806,2019.81467175967,2839.0120540746
1.13,70.0618482013826,992.872175195933,1968.50581946782,2732.58612974103
1.14,69.7471415107604,976.659946357763,1918.1729507073,2666.39399635757
1.15,69.7968028309182,967.91534549677,2001.86599788902,2697.11594799666
1.16,69.794866557005,940.470815023223,1969.87504883896,2717.56577139816
1.17,69.2774266063528,979.132198262773,2040.32815186143,2729.49042426899
1.18,68.952334633494,913.648334044525,2009.81335852379,2749.28123334795
1.19,68.7611590484217,985.137208724489,1981.84772218808,2731.78692834137
1.2,68.866387476632,1036.20671479847,2000.11087220345,2726.66281058775
1.21,68.6756381121476,1084.97694313916,2036.2814797119,2797.47917082326
1.22,67.9834759616812,1161.79219372654,2070.87231384154,2841.7392939528
1.23,67.6151617789247,1046.2368315496,2057.50852261285,2815.52598667404
1.24,67.1628389784086,1044.43375735228,2054.62243743707,2765.02204267072
1.25,67.0468114381247,985.289691543753,2042.85609059039,2738.5104984689
1.26,67.1303712909686,1006.45783034906,2103.44022482471,2789.52452415789
1.27,66.7094542100327,1014.03680669199,2118.27774865359,2795.78198828684
1.28,65.845699815518,1018.12986868059,2155.25301175948,2849.11734355776
1.29,65.6282598985349,1104.01467777433,2192.94590646771,2826.75578895677
1.3,65.2960429441942,902.340572775879,2076.63287355724,2739.25293392622
1.31,65.0131986193068,779.013315026734,2013.89483045648,2667.22348865942
1.32,64.9420092406187,1092.6640732647,2157.41453175107,2947.04204376268
1.33,64.8803550823403,1220.25749029559,2205.07086746309,3098.73724906948
1.34,64.6428202952872,1191.34499466257,2176.6259771047,3051.65611198821
1.35,64.509926162408,1097.60324706442,2098.43353740758,3050.71061159352
1.36,65.0994593893244,1175.94003588543,2169.44532057417,3088.25946137643
1.37,65.4079526641284,1210.45951973699,2253.27117631579,3082.09132875704
1.38,65.3942489652706,1165.45636085534,2217.27627197369,3088.07010581637
1.39,65.2753369308988,853.587748470438,2082.12607458553,2909.037558199
1.4,64.9230603119944,1045.63413665874,2114.50646602204,3004.21140700945
1.41,64.2039331715969,1299.92390016231,2218.55368131212,3206.9571488552
1.42,63.1356632443783,1212.93827008927,2153.23902472167,3182.76418187036
1.43,62.8091147844081,1177.9256735491,2150.46633859692,3136.9658000287
1.44,62.6565131314244,1239.772245452,2230.8222362283,3173.16006501578
1.45,62.5860822222834,1172.6953599986,2168.20710492557,3125.47578575868
1.46,55.3732202222559,1346.08919799923,2206.07140770906,3177.06118216728
1.47,51.5850211222407,1160.15968389958,1996.37639923998,2886.270650192
1.48,49.7366366172324,1149.62982614477,1842.63101958199,2667.4556076056
1.49,48.5737751394778,944.981154379622,1711.7694357701,2524.60170918308
1.5,47.4650763267128,851.817134908792,1639.50868967355,2440.82894005069
1.51,40.001791979692,898.126799199836,1722.93702932045,2501.19129202788
