time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.65775,321.595875,1085.77575,1568.13525
0.01,24.4761721875,567.870372070313,1541.27831835938,2235.45879492188
0.02,36.32947003125,725.760869589844,1827.79570300781,2654.16887847656
0.03,44.2389180726563,793.184440091309,2009.09095837207,2921.49889004004
0.04,49.8030470704688,786.111983158887,2128.82423139316,3093.88531635176
0.05,53.5888845931641,762.754456319898,2189.326794202,3133.29372499556
0.06,55.8544675105195,829.599892921648,2315.09099838854,3339.25098975391
0.07,57.3689618283894,906.117098825481,2415.04120704379,3472.36411133221
0.08,58.4287962767961,982.792534067981,2485.96891909501,3540.18525236175
0.09,59.2675989399471,1051.38054535351,2536.71001501439,3597.2626788418
0.1,59.552116572371,828.427102081655,2402.8671015782,3477.50003583165
0.11,60.1552208002741,1126.14739265878,2533.66777703718,3595.56731438722
0.12,61.1628026171593,1357.81158041995,2690.0455315135,3725.97441428374
0.13,62.5570593680423,1306.09639671392,2766.84162937672,3764.70252416467
0.14,63.9549253917372,1119.60773829269,2776.62095020065,3708.69358645534
0.15,65.4804232011881,1200.88829070785,2851.12899939097,3758.35618880143
0.16,67.2101790278064,1051.16307582009,2817.63222048812,3685.8644708257
0.17,69.1336603184776,797.625175853605,2733.82868838523,3546.52359638178
0.18,71.1632583797324,621.495380190887,2676.2699027136,3424.29538640768
0.19,73.059473628104,533.615921922479,2642.23507054228,3355.11045965249
0.2,74.7473965810454,478.478381130698,2611.11949670264,3298.36570027917
0.21,76.2529079666485,442.818855987218,2592.06148948699,3254.17963555908
0.22,77.6112519225471,420.990832075154,2583.29871880814,3220.93292399929
0.23,78.7578449067023,409.953609861998,2574.02563991423,3194.70835847055
0.24,79.763504689926,402.876998894925,2565.74971860249,3168.52427400023
0.25,80.6437537933912,394.687464027725,2553.85768868556,3144.0687368301
0.26,81.3851552540277,385.351602639783,2539.28323642686,3121.73898325304
0.27,81.922714482079,375.214203668187,2522.36055377342,3101.09875001536
0.28,82.1181443948578,365.193186824236,2498.79040760862,3078.40375612718
0.29,82.1257175472647,351.053860441048,2476.51883528787,3042.81308320998
0.3,82.0137149975467,339.797859814572,2457.2500744213,3008.33497170876
0.31,81.8421961580038,333.887955161049,2440.12666348572,2978.8108766383
0.32,81.4022875257875,334.314770739496,2422.95270458748,2954.81508418836
0.33,80.9261859893274,329.113484151392,2381.33554281844,2927.05304287214
0.34,80.4777476117094,323.707836292834,2344.87452896258,2901.13512169237
0.35,80.0675307986088,316.667866356946,2302.4137575,2876.11990245529
0.36,79.6019035233613,310.060810248433,2246.2658972232,2843.499282842
0.37,79.2800439745415,316.115765039994,2171.74828236357,2769.71053923364
0.38,79.1430669311788,325.487887421596,2118.80108048834,2735.15660684419
0.39,79.2325003219979,336.09222618447,2080.52973077845,2706.28737550418
0.4,79.5865857325161,387.86537027976,2047.34127974295,2718.30057620298
0.41,80.2626077083011,524.105575879121,2008.85880712551,2815.69198085827
0.42,81.0420137950451,614.461947396074,1983.06267938662,2888.52923015603
0.43,81.9466725927885,683.01283829173,1912.95792499068,2917.19592925646
0.44,82.9608872415662,681.935502564841,1837.78052377217,2884.39079802866
0.45,83.9392543352875,614.367901659951,1772.85632239439,2801.89684985644
0.46,84.780904251701,552.722476662491,1710.29353241332,2726.58165453258
0.47,85.3874030529467,513.854699020229,1652.58970232816,2680.76669226029
0.48,85.7174423221018,486.832262309973,1599.62503330282,2648.73876333397
0.49,85.7471656629446,465.641402438914,1555.39436300696,2611.42947033675
0.5,85.4433199682592,445.024861459038,1521.43375329605,2555.3825648994
0.51,85.1162843520443,425.233412378197,1476.6584808015,2520.87832116569
0.52,84.6760944343504,416.776494341458,1445.47105640499,2487.58498017612
0.53,84.021376298792,417.540276570262,1433.28899582178,2461.24288760361
0.54,82.95162017025,421.793716251497,1429.6247766227,2450.8859229857
0.55,81.8967226165821,418.427848236844,1407.30916273173,2471.71438685638
0.56,80.9541213392397,390.083035204521,1398.90833154166,2483.17201683492
0.57,80.0825241003976,369.013477914577,1383.0496292976,2490.20238875999
0.58,79.1048792916989,364.080455994168,1367.11511568601,2492.86303785592
0.59,77.8030976605331,376.776329211925,1358.96852825928,2495.37530908068
0.6,76.7469508158474,384.296640675737,1367.16064676117,2523.9700161881
0.61,76.1370646363709,372.842829093728,1379.8670858756,2547.43478338391
0.62,76.0728403532142,365.680798511191,1419.32937303666,2578.0382615129
0.63,76.0415008921569,368.744957717707,1474.2419051442,2608.2612631515
0.64,75.7045046949519,382.131889283592,1516.56319429941,2621.10858254649
0.65,75.4323203633196,378.30183055108,1575.98580177227,2668.15869024499
0.66,75.4544209794286,370.388226472901,1620.68072661143,2695.74623492418
0.67,76.0184344469077,364.076173112864,1668.2676557599,2711.89062063311
0.68,76.9611537308308,362.820118712973,1728.81472653593,2720.57676655373
0.69,77.9286808087243,366.795757437445,1799.80903370384,2715.99508613223
0.7,78.8580598860204,367.273504164526,1883.34533742075,2733.60086834514
0.71,79.7266908674834,363.345876432714,1959.39543553773,2739.86407463246
0.72,80.5488093857794,358.040995081841,2033.05669616235,2739.81511746818
0.73,81.2846870237733,355.489001539442,2113.97986762217,2746.99929800587
0.74,81.9739021369524,355.681017630766,2178.33936411189,2761.1823930117
0.75,82.6154192134562,354.747965781357,2238.63690108337,2776.28211171304
0.76,83.1141384710002,353.254863119936,2298.45640503224,2797.59346227955
0.77,83.3953700800229,352.215817322132,2356.90733940305,2825.513991394
0.78,83.5514733255477,353.880319175107,2406.39700097333,2854.20849044669
0.79,83.6204954276455,355.030373510951,2441.66696999726,2869.21302548532
0.8,83.6406752269319,356.017048686576,2463.81024099943,2874.3787920956
0.81,83.5733053665394,357.334706388483,2468.78369046426,2873.54139164273
0.82,83.3740003970464,359.295602612143,2452.82935223336,2870.29493057308
0.83,83.0376243133729,360.522575139905,2410.49558333866,2862.61981501208
0.84,82.6050897496037,357.335884432672,2358.45790874605,2844.93899105304
0.85,82.3001289640809,354.057432372681,2309.58895519196,2825.38850002344
0.86,81.9844912814812,351.529393225316,2262.10787394047,2809.47286226349
0.87,81.5544263979948,348.420517840169,2202.66799060156,2803.22091002921
0.88,81.0004832376463,414.836426621405,2170.74804311505,2844.82308241015
0.89,80.3564518869549,493.596867324395,2153.8959195274,2899.73209212514
0.9,79.5026670518872,561.987483441359,2140.61301437533,2937.81738765858
0.91,78.4554134675221,591.031415162053,2109.00264546833,2931.56686504096
0.92,77.2941667810784,494.506629825248,1975.79194770263,2843.80883953653
0.93,76.1259301040108,435.371131314504,1871.04042494236,2787.72463673527
0.94,75.264772925461,398.111720955067,1791.27628294406,2760.6341686365
0.95,74.7126168399333,378.466255906062,1732.90531101371,2743.02913366898
0.96,74.2398894014747,374.30404606401,1690.012858712,2703.42537703896
0.97,73.8296750287923,363.755748619631,1620.83753728981,2630.57182651745
0.98,73.6168570735236,381.849638609732,1561.83579344591,2574.87256855241
0.99,73.8932848623277,397.777852771079,1508.78638162752,2513.77973128456
1,74.4165922088195,400.986767681243,1459.61019617914,2440.98573523841
1.01,75.0690063525974,426.316303727137,1417.43193601307,2387.37474115126
1.02,75.7342534696892,449.088296623858,1383.50568874776,2320.99493509761
1.03,76.2723618865137,472.98931042441,1360.83715049421,2259.80531042474
1.04,76.6506752742509,496.582114941259,1348.48299938493,2208.02915719394
1.05,76.9574053622556,517.214173508563,1344.03104098643,2166.90028818954
1.06,77.2358803780203,532.751413541167,1347.70073714816,2136.88621950072
1.07,77.5076322205569,543.131890138871,1354.10784644133,2112.56204433472
1.08,77.6334925883851,551.48564960343,1365.43824598877,2093.2654013536
1.09,77.5375104442552,558.774751976452,1380.27056578915,2076.27021604646
1.1,77.2274093556942,563.531043245861,1391.52224259157,2054.48105871797
1.11,76.7370244756264,560.396897898485,1393.15015097904,2046.76308908597
1.12,76.1225809500894,556.981052965835,1399.91775995862,2046.34264726363
1.13,75.3950197790462,557.32392965594,1413.4044820802,2045.16001328368
1.14,74.5638622695488,564.276725974368,1432.30926102573,2036.1253638148
1.15,73.6569711070922,575.049514006148,1444.8834833235,2022.22551356025
1.16,72.761964565531,584.518942096488,1455.04457934407,2017.47734377234
1.17,71.8585584709043,593.910918866151,1466.86076755749,2022.82485502416
1.18,70.9012156619215,605.055972174829,1481.13027859291,2034.90724247294
1.19,69.8908206344152,621.026375350023,1496.56724500348,2045.49405210364
1.2,68.8437671476254,636.967376853533,1515.21322317469,2047.12660997387
1.21,67.830206479891,641.149960604879,1524.15297829267,2052.52314286616
1.22,66.9559438157235,640.105012667173,1526.17093548659,2069.97999513568
1.23,66.2903354246288,641.362986983727,1523.98890876578,2100.31709998692
1.24,65.8513969003353,656.151144289863,1516.2106592188,2113.86129248764
1.25,65.524960728616,658.63397188428,1530.01935753182,2108.90221772309
1.26,65.169627886223,688.484738550024,1562.45185871507,2161.52012508039
1.27,64.652518179439,719.516501925657,1586.5517967457,2233.41789387563
1.28,63.9654234993004,693.555127691215,1559.90497392459,2231.4426536295
1.29,63.1594953999806,664.031742956023,1547.39726824797,2224.99318555663
1.3,62.9180047390743,707.643747375032,1570.37512171058,2336.24945451437
1.31,62.8795620732376,745.552572993339,1606.13034148663,2459.3093593818
1.32,62.7994390344914,729.743445930475,1631.23516772409,2517.06187439188
1.33,62.5061563482861,660.063871701407,1607.2580770984,2458.93741787173
1.34,62.1357842639759,677.027041679551,1596.65006279797,2496.55038675855
1.35,61.8991182788105,695.409402587517,1584.90190641957,2563.50280613759
1.36,61.7366563043388,697.01039516008,1594.60964251826,2633.64316741313
1.37,61.6501917804325,683.504006408989,1657.99097832036,2693.23344525876
1.38,61.6889217577179,809.815474012757,1814.53946069424,2890.70448300326
1.39,61.9136226639203,953.117079852286,1948.42187772125,3044.55437505789
1.4,62.1896273486026,1061.48587687053,2062.92780207087,3162.59409122082
1.41,62.423565946377,1116.45046743352,2147.57594239228,3239.4237255207
1.42,62.5212571430624,1132.42339991664,2165.74102720192,3246.89836713052
1.43,62.3103099014839,1175.695151633,2210.29738018162,3286.18469070762
1.44,61.7881039569714,1121.14229183714,2200.57977973683,3237.81036114328
1.45,61.1651502949697,1061.49044468312,2194.81010704151,3208.8082228498
1.46,60.5842201274828,1091.4636239957,2252.61982656277,3302.21145151394
1.47,60.2226719832902,1104.08871981719,2310.33763447817,3367.31351889234
1.48,60.4585256654468,1009.11104676795,2247.78343779402,3366.15852951451
1.49,61.0224924570462,992.010625223478,2221.0137600344,3402.16067503228
1.5,61.8260583139532,1055.41433047352,2236.9191203239,3468.59558735737
1.51,62.770298302092,1067.47378123028,2195.47011934629,3474.36914596589
1.52,63.3486507340975,1217.74501801011,2362.56480554101,3591.34299600553
1.53,63.5793049549334,1174.39253673115,2373.1707224538,3582.33428031859
1.54,63.4328361033622,1050.58568808121,2289.01080352302,3474.74206299627
1.55,62.9679952773311,960.067048512531,2201.01167490336,3331.22911805422
1.56,62.4652427178935,966.562116350509,2272.24301364193,3332.58659919255
1.57,57.8850148511065,888.230532920731,2098.72050008732,3070.53859699185
1.58,54.2851610390543,798.065058516776,1845.95348534437,2704.50868152904
1.59,50.4431035880001,749.256980894307,1625.42101111802,2359.02546081066
1.6,43.2117636699861,798.061126126163,1553.6926055694,2175.09363033856
