time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.946875,555.81975,1040.64525,1594.71
0.01,31.6497794238281,945.084380765625,1688.95361376562,2467.182988125
0.02,45.5599558037109,881.875744467188,1871.41901201719,2825.7839431875
0.03,53.967030686499,1198.96311982605,2293.7045144298,3431.57471812969
0.04,58.8209680620264,1221.49048879484,2311.24233848759,3538.56621369094
0.05,61.0938005855631,1327.34353595819,2479.16347937758,3663.4602750133
0.06,61.9155009303564,1256.15995044357,2566.16414804784,3647.17901162312
0.07,61.9329064243842,1284.78978289182,2619.53921502841,3738.31553115641
0.08,62.2195410822648,1251.16323242183,2589.51443174678,3576.03673856856
0.09,64.3097466221151,1079.01203243298,2427.44962800036,3466.5013164381
0.1,68.3575991694415,902.145662868678,2261.728557697,3316.39708341492
0.11,72.6167279206958,649.308659032069,2120.81329099659,3119.64885212764
0.12,75.5443254015094,562.611679105001,2109.50854076791,3058.89276960739
0.13,77.1869486440873,614.5936717208,2189.07184088073,3089.74707973702
0.14,78.7363266370395,557.055635963617,2175.15783638651,3019.56359115448
0.15,80.2121447187195,503.995110270687,2206.24543472124,2995.23051427448
0.16,81.062071711012,477.152871106262,2258.22644112394,2982.6433459402
0.17,81.2203193625131,463.232406110005,2297.11381623316,2932.85468277869
0.18,81.1249008561832,450.308719461361,2312.43811191649,2866.21979515965
0.19,80.8333222252664,431.548536996721,2323.89254010385,2858.69700422881
0.2,79.9733965481726,406.441845871831,2340.931091197,2893.1802447409
0.21,78.4874375970343,389.586470048756,2348.40269084154,2926.71508981077
0.22,76.8224062446655,388.291608677403,2342.2139485886,2918.29413413273
0.23,75.3412681679042,389.473359699145,2297.22225696789,2927.08836959699
0.24,74.3097860800583,369.734236231645,2251.37332384163,3013.51827848154
0.25,73.7585790360231,361.339389483318,2271.40900349301,3075.87824155786
0.26,73.9142169629078,359.322949471577,2329.72890338021,3088.60319272297
0.27,75.1035981883016,356.994841600031,2414.57416938035,3120.58826970527
0.28,76.6372452664771,363.615417294882,2328.86402648337,3124.5289965021
0.29,77.8900462630386,381.658844127861,2299.72478289415,3107.67745784771
0.3,78.7985312274831,399.023371058945,2228.47591192235,3060.9052578156
0.31,79.2623946915998,435.399766878662,2222.3521753516,3046.05225259823
0.32,79.4884808081961,478.076628508697,2227.25487328025,3038.68539986883
0.33,80.1134448854318,478.502312503772,2268.90423240817,3010.9269326635
0.34,81.0886717419957,478.440297380268,2356.02010148171,3005.34184621953
0.35,81.8621073461646,489.381525710904,2405.46548945141,2993.55106011702
0.36,82.1757033944524,516.494307074463,2425.93197863583,2996.10747108482
0.37,82.2312456366828,528.809373129361,2417.10281594036,3013.60060453915
0.38,82.2779463297793,540.982044427272,2220.04262899706,2938.41412686491
0.39,82.2953195873481,574.907639279618,2050.97362210606,2877.11347449081
0.4,82.2361110625747,610.051174455829,2103.17094248255,2853.85824543825
0.41,82.2323438530344,630.408401027511,2080.93166300254,2835.86669303489
0.42,82.368387454409,642.526585857373,2059.52336920183,2817.16662434331
0.43,82.488591168682,643.277099851039,1985.59302103249,2822.37437947833
0.44,82.4165377680914,639.157292926787,1922.01456801469,2836.10491918732
0.45,82.2234404116868,652.982304827027,1865.88985298508,2843.03014537635
0.46,82.0219686530078,676.015472949376,1838.76658583414,2849.62771935982
0.47,81.7510970593983,676.637073815388,1828.51965763957,2864.48485591321
0.48,81.2987620290533,666.392622192241,1783.4633390012,2861.48344858568
0.49,80.5856290668032,668.59702458231,1731.8949581841,2858.78187265551
0.5,79.5999583346948,666.863956327388,1664.40450145465,2865.74041297389
0.51,78.4868471567064,664.491128898978,1621.99742487442,2871.45109701174
0.52,77.3139030698818,658.655565312341,1573.08683692183,2868.26667710081
0.53,75.9099321119663,656.425497539134,1552.884563027,2845.11893640234
0.54,74.229195237141,657.909985661065,1560.61682491085,2809.93308334458
0.55,73.1832305927676,659.711885440333,1543.83585333627,2784.37533904233
0.56,73.2956584209342,655.205443634394,1501.60817350936,2768.40057304733
0.57,74.5777975946529,631.592587183383,1434.26388741358,2762.70795044801
0.58,76.1527266192856,609.393062952317,1390.78060116835,2816.97280464599
0.59,77.7886968369567,589.598340062075,1349.24953503008,2881.84840775632
0.6,79.5357206245684,587.162726587707,1306.95976292966,2875.94304418904
0.61,81.2395650579084,606.34595497145,1299.21593128228,2866.30229526165
0.62,82.8127348247673,632.585410050814,1320.19698674928,2872.64371954564
0.63,83.7954170256642,657.255022177031,1340.36244449257,2867.2235035898
0.64,83.9211144124885,680.247148479363,1353.05289451267,2854.36666159872
0.65,83.596948375349,694.126303649998,1361.33318559869,2839.28119089143
0.66,83.2099198531061,695.98892784999,1359.67222981847,2824.99916984696
0.67,82.7257513611236,692.355059093365,1360.76839306297,2814.5357250245
0.68,82.2368619135464,683.312154328079,1370.97225878667,2804.17577771074
0.69,81.8798186697236,674.422933760144,1374.5429717013,2811.35569256816
0.7,81.6895926203482,663.424809201915,1361.70046683846,2806.52813156747
0.71,81.4416692347916,653.213380628413,1346.80283895766,2844.7151710036
0.72,80.9218996249905,651.995640470175,1341.04625038479,2854.8464736173
0.73,80.31420659709,658.700823752097,1339.21211195108,2838.09332456294
0.74,79.7723007452394,673.629473635079,1357.19176115479,2829.8167175
0.75,79.4090339882061,683.697911813578,1366.25224356132,2827.81508872596
0.76,79.1730039115918,693.244059407824,1355.52754173062,2820.15179492981
0.77,79.0809785525687,705.469347024999,1348.55170003889,2810.43432180194
0.78,79.034657255819,716.475831256632,1323.53560116926,2782.19944476586
0.79,78.5153409145614,725.106519563483,1313.28803468068,2782.00994861611
0.8,77.5416276705073,718.1730603772,1303.16475254504,2758.73797174855
0.81,76.4780791468407,703.530575365126,1283.86290714965,2766.46449138651
0.82,75.4344946911963,698.980957137536,1286.92771646974,2762.75234782122
0.83,74.9927910777716,697.668700522089,1268.19483714145,2747.82282380268
0.84,75.1478719477119,684.235835102693,1239.35510349849,2725.25258284203
0.85,74.6878468727072,674.936538892531,1222.57266701931,2715.24983723842
0.86,73.0806262332951,679.741425788219,1224.08509366294,2710.80502090255
0.87,71.6021899823182,679.09954191455,1220.5773384434,2725.68120191568
0.88,71.1632298574782,689.333416055069,1230.2454170797,2747.04847984673
0.89,71.6752710766998,638.634995918925,1212.49666343979,2659.14085862691
0.9,72.1192870899826,604.120275904159,1179.61239361716,2610.86533433596
0.91,71.3070000873417,589.88844863535,1155.68900072584,2605.25518881617
0.92,69.5057380169811,581.510305350377,1146.56739704173,2639.85515187366
0.93,67.9400350735084,579.019055173221,1171.60129152634,2662.02357306913
0.94,67.1456090807224,587.463002072054,1227.33025744885,2661.51460505926
