time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.23925,742.876875,1102.210875,1523.894625
0.01,22.4923809375,744.686551757813,1418.82145910156,1993.94165636719
0.02,34.80152090625,832.520783496094,1696.91015907422,2374.13009169141
0.03,43.3034254195313,992.055799313965,1937.27628282217,2675.20681121572
0.04,48.036418621875,1094.1575727832,2121.54408216914,2974.85374242305
0.05,51.8013197736328,1020.7704680365,2166.70530864089,3101.36558981155
0.06,54.7151851178789,839.18122969823,2117.50299933632,3104.78100983473
0.07,56.6720233740879,729.45499796955,2066.94974629503,3068.17907972807
0.08,58.0345880953078,628.80401195655,2041.03043802243,3060.66477689624
0.09,58.957849052927,576.327820016417,2051.52514884387,3091.78121882749
0.1,59.6351843441802,706.183966168491,2161.56423850981,3222.1404414546
0.11,60.3085110945784,810.346455034843,2212.44084726149,3229.01218705029
0.12,60.9684986274217,898.728134366109,2241.12749554154,3219.81118666843
0.13,61.5653439592758,969.684039280236,2270.61489950143,3299.77160928657
0.14,62.1162794415737,950.578886841825,2235.57023179735,3257.41690927847
0.15,62.6593241193001,959.136723487486,2230.82907358103,3233.91354882682
0.16,63.268650925936,1077.10691300526,2326.64775601327,3319.43020952037
0.17,63.8538867438038,1012.21032320761,2326.96832787691,3262.94941656547
0.18,64.4737322630886,913.530416531778,2308.92500322059,3164.6270517171
0.19,65.2502142470959,811.145783782779,2287.79630614072,3038.52855677221
0.2,66.1070564031008,790.062614238642,2244.70960627845,2962.78047975182
0.21,67.0466720774144,776.827089466653,2225.17368254092,2913.00488344403
0.22,68.1424233463266,764.241172552269,2236.8953053852,2889.48350317633
0.23,69.3643710461195,745.534861115718,2214.72879214763,2847.30754798502
0.24,70.4852410259677,699.928791358353,2182.359989999,2782.78669354144
0.25,71.2804181285636,631.768534420747,2142.06394644455,2700.65502009886
0.26,71.6373865435411,621.770097093725,2125.25123995894,2685.2295273201
0.27,71.8088213702547,601.777683259558,2104.42420929722,2657.87540440915
0.28,71.80837478754,571.700014089662,2079.67271467062,2619.71376892948
0.29,71.7291806448659,519.085476954487,2046.89147822434,2564.59557041078
0.3,71.5271790861216,482.416308349203,2020.46718711576,2542.03654902994
0.31,71.1396868073504,458.329706780391,1999.96828710197,2536.00323876648
0.32,70.2949664400877,451.763352422001,1990.76042901447,2522.32276180051
0.33,69.233282981123,450.316792254432,1988.3674943709,2550.90206024592
0.34,67.9391492230447,448.99139987222,1987.12853465611,2590.75119426335
0.35,66.8115816141657,441.260517952244,1980.53224082683,2610.51219423896
0.36,65.7895752606112,436.332880146489,1973.8686472028,2609.05275322532
0.37,64.8828638612925,432.771456207147,1967.1257002839,2605.63413002494
0.38,64.236704485012,430.435048684167,1960.24612933023,2612.24848618944
0.39,63.7128025217222,423.80838363341,1946.44433269642,2569.1862318485
0.4,63.3097702921783,427.913328597915,1920.73845574992,2533.26276100792
0.41,63.1420181909291,451.994174423776,1876.85996452081,2526.60378792737
0.42,62.8405519966381,462.293624011261,1850.61562851605,2526.89804513961
0.43,62.4198509122959,492.794622516383,1839.78198850636,2557.51600259461
0.44,62.127282932918,551.985052949018,1846.6663022533,2627.10588788618
0.45,61.9871694483846,637.016054930064,1935.94637244796,2722.47499212532
0.46,61.9538183060154,692.611102999742,1962.32007716738,2782.21663087729
0.47,61.7304514922536,716.220908441185,1920.05457714049,2803.75932154242
0.48,61.6336991621616,704.442753325899,1829.35085426787,2793.09699190702
0.49,61.692232658221,696.610799064474,1749.59463393146,2808.19668046306
0.5,62.2966731033081,693.649692964837,1680.83505234608,2839.7301447075
0.51,63.0975335472871,708.16843209715,1635.65935496617,2833.26764327404
0.52,63.9708417257651,715.54122769209,1598.02520932778,2843.98775723727
0.53,64.596362616654,721.416913853473,1585.4484531958,2882.29848169091
0.54,65.2595084902762,742.507636698811,1683.86849255087,3013.85664035885
0.55,65.992636991516,741.500787676899,1674.82857777651,3061.0265324381
0.56,66.9509140922598,728.854862593199,1620.95325687003,3069.13921291085
0.57,67.9659055277681,710.466089066413,1580.81879893119,3074.41431918915
0.58,68.9753083176363,688.46807928115,1519.35855466327,3068.65095760811
0.59,69.8815718281114,658.722338196362,1429.76301528885,3038.31993103295
0.6,70.7990600017614,612.472490962322,1287.04346273892,2955.31865583838
0.61,71.6600313051838,579.129302914104,1176.66656075463,2894.69137177465
0.62,72.3483011733526,548.119430470662,1084.60239982032,2851.39714602976
0.63,72.7454734626622,516.050056330802,1013.17444435366,2831.09420594747
0.64,73.0018581414893,499.727571070226,1012.01692513616,2831.08311069595
0.65,73.1214027453603,484.106940551244,1002.96095116249,2838.43595052113
0.66,73.2589893278119,466.451769287999,969.138053813506,2852.35388345092
0.67,73.3824608051217,449.10753344409,960.109738351856,2892.3277605116
0.68,73.4695011727926,434.485622750754,955.906326611581,2929.13832666261
