time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,14.146875,562.489875,1173.92625,1727.116875
0.01,30.351167578125,711.765408867187,1591.73961679687,2375.04592089844
0.02,41.3912640234375,680.345912566406,1782.64894253906,2626.56614267578
0.03,48.3731994990234,686.038777953223,1944.8643718916,2819.84733626221
0.04,52.3925561443359,848.873417665957,2192.95986068145,3149.8955807915
0.05,54.7364926384277,860.839930972485,2272.56939309595,3176.15171583801
0.06,57.0690402320654,1050.95564427186,2374.33997059598,3368.86831119254
0.07,59.2020755446476,1178.11246532205,2388.86476999406,3466.88611995048
0.08,60.9835168664126,1186.99711141515,2314.13288870068,3423.53589726291
0.09,62.0691151912421,1162.51081622863,2260.70812318739,3372.11608215901
0.1,62.9905379044541,1158.08504303791,2234.48844318555,3307.94926352985
0.11,63.9310221620488,1120.24063058879,2202.03945180242,3247.73342534223
0.12,64.8664546309063,1070.1347415662,2226.93874682528,3214.35571370555
0.13,65.5632082553249,1049.6374427436,2406.06268363488,3236.80336667077
0.14,65.9231713990324,995.454071086033,2265.3154600438,3165.49290292376
0.15,66.3748622604499,902.949964850634,1939.89819538144,3072.71321304042
0.16,67.0815402320376,814.838889754047,1599.35645060008,2991.2874858194
0.17,68.2225099522377,761.150486432448,1371.65678706502,2941.18809585505
0.18,69.7675880175653,717.473611720832,1238.73047352713,2882.18685363914
0.19,71.3119061525199,674.838320614955,1162.18557670666,2842.07367119894
0.2,72.7090823299584,643.013460677773,1115.70396879162,2817.42232118674
0.21,73.824846451817,623.409426790777,1089.20187785764,2805.58229448649
0.22,74.6513324970417,608.862001813366,1081.31385454043,2801.96973351203
0.23,75.3003025795599,615.442398252252,1062.40899991572,2806.6586601152
0.24,75.7846953821607,622.090830497684,1049.11940054944,2809.21050486433
0.25,76.1176829213099,623.973854873021,1048.96384023925,2808.06348187685
0.26,76.3135636777092,618.587022171311,1069.31044642821,2803.32142314629
0.27,76.4349190263569,599.811363961333,1116.1462527509,2782.54078738502
0.28,76.4994188539856,575.246933963145,1163.43722095021,2764.42137773114
0.29,76.5355514839112,547.779194018969,1221.15562529902,2738.84868528904
0.3,76.6437787619446,520.291506522014,1296.00710661648,2699.97691892927
0.31,76.77153149439,498.396574779291,1374.07566303949,2671.84028251297
0.32,76.8180509433408,485.097420282792,1431.43519415783,2636.86670681361
0.33,76.7523896356219,471.978976799711,1470.07488538698,2596.11184683949
0.34,76.5571523396297,455.435360156637,1503.04065269294,2550.26212989982
0.35,76.3645598635278,434.306535641848,1574.17677776586,2500.23707650238
0.36,76.2061142983926,441.166648496317,1699.26807704778,2528.4954573132
0.37,76.0608502757647,429.52406443929,1814.13919424401,2528.95211709005
0.38,75.8888466120502,409.087091588083,1916.91817004895,2528.79634780556
0.39,75.6365552755345,408.554594909435,2022.00449805718,2601.18211853094
0.4,75.3302295466927,368.803814760437,2069.76977123862,2599.19964540128
0.41,75.0246730461378,396.892572448251,2091.99093812988,2607.37761783579
0.42,74.7755677878771,445.116771040545,2091.76001051818,2623.39321032299
0.43,74.6348239727415,471.054803260253,2075.72695649665,2639.62530180371
0.44,74.5113017156335,490.992585495232,2089.20972794846,2615.2394292174
0.45,74.3920806041926,498.312350810127,2044.04789857556,2570.25846632953
0.46,74.2808048956327,507.526019716332,2013.09732229121,2578.03765703047
0.47,74.273416869952,522.003039278839,2004.79548180278,2631.63818217665
0.48,74.2780949320533,531.491937657559,1935.05816501245,2587.5656547208
0.49,74.2313253533482,518.177813850829,1932.50370325529,2585.51983669813
0.5,74.1066310467369,484.2932228445,1939.30028053955,2530.5662323149
0.51,73.8924370436517,447.299535501574,1940.53983140566,2446.57525549208
0.52,73.6660780147009,437.262162680271,1928.05897595748,2405.61939936747
0.53,73.5085455635914,427.785975495804,1890.18546660839,2387.08121669437
0.54,73.4456643330035,420.895441022102,1850.70581085459,2371.13222911765
0.55,73.4984918643339,416.068412263394,1806.22116157226,2346.59625624499
0.56,73.4688580630492,412.557128518048,1753.4088084616,2306.07999185828
0.57,73.3764004710181,408.521912319365,1696.21717931614,2272.67534959897
0.58,73.2564159540475,400.6516886884,1644.37071436309,2238.25238591238
0.59,73.1566125056664,401.337186033758,1615.6772015172,2219.47380851555
