time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,6.7545,413.51175,1051.754625,1483.795125
0.01,31.2876,650.072765496094,1707.57690561914,2498.94642355664
0.02,44.558055,610.451186108203,1841.32660180605,2815.9964530998
0.03,51.33030525,545.337101554893,1925.47095831031,2928.8061387214
0.04,55.0302928875,596.710904084526,2092.37388342313,3142.0683103746
0.05,57.894411088125,1012.09852240544,2374.70311062658,3494.17958644102
0.06,59.5461760984687,649.39281850416,2203.14454507874,3278.65143447806
0.07,59.9922718541578,709.647420764432,2226.61945159082,3387.57891357433
0.08,60.0137495197868,617.444237430867,2155.07223764484,3282.4003017834
0.09,60.2471872358827,689.443957720838,2175.0114438656,3241.46803072269
0.1,60.7828279797355,766.828899482584,2242.85156917709,3086.58477688048
0.11,61.4138053888545,1017.2190899156,2319.75807916921,3141.85304148586
0.12,61.90259296387,1109.70315056368,2322.59520459756,3226.60179437809
0.13,62.2805511301285,981.007319201829,2265.23291356957,3173.470485993
0.14,62.5041781215707,919.258590263998,2238.69179584826,3114.83982319917
0.15,63.1536729668639,871.64560312247,2206.28142978142,3125.87666831089
0.16,64.8136451317751,1067.37461073923,2315.73493998421,3183.71354167111
0.17,67.1497548224763,1094.39785128267,2231.90594795813,3168.74942672105
0.18,69.261490152362,1005.12857634982,2224.90302247122,3129.48212460015
0.19,70.6895695837991,949.377082604607,2131.11317651569,3053.0697667661
0.2,72.1612632710895,860.324896284872,2016.68165643222,2946.9673955168
0.21,73.8211947990992,810.883211980153,1945.56725051538,2867.07187597329
0.22,75.8209071395046,754.043756739495,1903.89055965242,2824.61809673929
0.23,77.7071239267275,737.512527781635,1865.13509874301,2797.58084158755
0.24,79.6737931597001,761.307840083602,1829.45846174433,2784.91737234204
0.25,81.6982112378351,786.507156781767,1808.59801175994,2777.27640144133
0.26,83.5665161808093,882.162343959654,1836.89332794577,2820.56401988949
0.27,84.8629588994451,805.244453663511,1775.91590769078,2729.82159559869
0.28,85.4488773946948,773.800140216441,1729.07349894376,2673.64654593886
0.29,85.5517575670821,771.628505754873,1686.97690781637,2668.02696286414
0.3,85.1729666618952,777.999862352387,1662.52852141751,2665.0358600978
0.31,84.5000066640424,781.146072745214,1667.32505503856,2688.39620132556
0.32,83.5640036652233,780.106854470639,1663.9421621105,2747.17892221603
0.33,82.4833270158728,776.992831349775,1668.07948608645,2775.67654908352
0.34,81.5885798587301,779.668249132385,1685.15800190666,2817.31091345903
0.35,80.7690939223016,788.195824671691,1712.56129505618,2835.03198882435
0.36,79.8065016572659,783.815330604439,1742.66374671941,2835.22345583856
0.37,78.4367009114962,774.197084318884,1786.05909037904,2834.27437812336
0.38,76.7495605013229,780.729858367929,1804.70353337808,2798.85082866953
0.39,74.9846332757276,797.01323729201,1805.4152977356,2839.08661164636
0.4,73.4244233016502,832.120407849287,1877.72639405291,2914.30444127908
0.41,72.4414328159076,890.002271306508,1965.052416401,2992.90740780584
0.42,71.6015380487492,886.570001625249,1958.36440352759,3002.13022072451
0.43,70.6817209268121,874.090235186306,1940.15962190343,3045.88527779506
0.44,70.1161965097466,885.100857275798,1938.99315671417,3077.59943974291
0.45,69.9525330803607,945.036601547021,1994.5557336348,3137.91387601232
0.46,70.5116431941984,985.794998469544,2101.2976559985,3220.87299777882
0.47,72.2130287568091,944.970340020399,2152.07224557226,3202.1650770161
