time,smoothed_intensity,smoothed_f1,smoothed_f2,smoothed_f3
0,27.631125,624.02625,1242.322875,1828.940625
0.01,37.560941015625,728.56367578125,1566.87414960937,2312.22517382812
0.02,44.6357823046875,746.564087109375,1770.41824488281,2605.59520839844
0.03,49.1830454091797,699.396166318359,1875.27300395801,2744.03966884277
0.04,52.2459827226563,721.686711445313,2001.62756218359,2915.84934017578
0.05,54.9746889815918,762.820140950683,2107.98780089458,3021.60942238843
0.06,57.4967277936475,819.917473271045,2193.9397496735,3091.2684267241
0.07,59.9482143778491,900.399237000073,2239.46835822424,3168.31438120858
0.08,62.0991462617666,972.058889417783,2276.10700738565,3221.6471710436
0.09,63.9618963511439,1052.99919744829,2310.872367652,3252.83744173861
0.1,65.3567163553649,1167.51003175757,2349.53225025423,3248.69415937642
0.11,66.5708483693955,1225.66164482684,2333.47914980177,3251.57929574758
0.12,67.8103468213371,1209.27791298411,2279.76723017379,3206.92361086097
0.13,69.164504091364,1084.37480247205,2181.42964817659,3076.33821482141
0.14,70.6987504327435,915.782950237642,2053.73209262143,2892.50653903666
0.15,72.1124442383802,785.716257357363,1945.09157823202,2742.93707865998
0.16,73.3598643125634,707.122404708712,1862.8427100685,2640.87183034239
0.17,74.2153281658641,670.244160751954,1805.58042632855,2585.14818595521
0.18,74.8848614029001,643.890615027764,1755.23910229069,2545.33936649716
0.19,75.3708072573912,627.5213917312,1711.60875972725,2520.62652572355
0.2,75.5703010886397,623.289574106155,1677.41356772404,2514.2499307183
0.21,75.6713233909397,621.830321727146,1639.44643993652,2512.67364970888
0.22,75.7098834007202,621.707924920249,1599.08275000615,2514.73269344998
0.23,75.7205755971728,620.471924698048,1557.63379387831,2520.80703400777
0.24,75.7176435293319,615.613496139477,1519.42807566503,2522.47803356483
0.25,75.6907611078703,606.93418736039,1484.3783879271,2522.42553647771
0.26,75.6136353410472,591.688292996299,1454.50154354217,2522.18038934019
0.27,75.4478355667817,561.463308176487,1432.51453660693,2521.39142279648
0.28,75.2561233390431,534.724643644005,1413.68970381486,2520.87686136322
0.29,75.0535486539542,519.912241458243,1397.33040565405,2521.05399419788
0.3,74.891657930947,506.969536473474,1399.58573514993,2524.71014797517
0.31,74.7274455687206,487.525858564078,1395.95576876707,2518.90960648095
0.32,74.5555651639812,460.05664948101,1383.02969201093,2501.34354814781
0.33,74.2607106288745,425.470334485323,1384.05459198255,2483.38323168958
0.34,73.8724326046577,439.193325215849,1433.7810349725,2498.85551279383
0.35,73.3826909780139,490.567517493124,1520.5410615044,2542.66157945586
0.36,72.6568424030191,515.876177519429,1571.79073163644,2591.2005220085
0.37,72.0266317154092,481.07445137911,1593.52982861703,2588.53383271652
0.38,71.4787563100368,433.554312192393,1608.94377140871,2571.3543705806
0.39,71.0554636786009,483.370878725351,1671.77885131115,2620.53905539027
0.4,70.5524531810895,527.072966665704,1716.96797324552,2646.95962176223
0.41,70.0722941739217,544.607459236605,1743.49325711095,2661.45045054227
0.42,69.7327903404123,498.476176081575,1737.89426409394,2666.89276418157
0.43,69.6182700206041,561.490506696124,1768.77412475592,2700.74238720254
0.44,69.3800857571898,641.60592581981,1799.5740754681,2729.30959835162
0.45,68.8379960038032,709.202733368538,1816.04796289295,2737.58530174313
0.46,68.0578264904384,787.169192090514,1851.07956398491,2776.94759948584
0.47,67.5262286295818,859.919504377457,1917.92437020203,2822.93018261026
0.48,67.3214863229323,925.166082801573,2020.7180969293,2873.12671687056
0.49,67.2908624292752,922.546888434836,2039.6957481918,2863.42263883873
0.5,67.3445365595156,888.095915355844,2038.37718618986,2873.00415836926
0.51,67.4853972993615,826.245586030515,2014.43965816833,2890.66590251997
0.52,67.7956406027802,755.666516843953,1933.44758048774,2828.41657985284
0.53,68.2311430681744,662.986843748315,1842.4294777509,2745.43719958585
0.54,68.6909682801509,566.68028646535,1750.16327774095,2661.33106976394
0.55,68.93815086381,510.88287467704,1678.06184728945,2625.46042934464
0.56,69.1061248291807,475.71005901945,1624.38337362207,2592.12227124438
0.57,69.1976837851713,449.13130548784,1578.14075921047,2569.57343880456
0.58,69.1646780011032,424.845454828126,1533.30414603014,2573.26365914022
0.59,68.6812384091238,396.508306570398,1514.44623048666,2587.37754338071
0.6,68.1133151234524,371.52699026693,1510.51773842371,2605.17342911011
0.61,67.5727140768968,353.993884504866,1522.61291059291,2625.35917037102
0.62,67.5767055039322,342.672944168192,1479.0802140338,2606.13023338884
0.63,67.8126925460641,333.470979928539,1451.63523076408,2606.89313581548
0.64,68.261723229481,326.066327154265,1450.17084768901,2636.37600692191
0.65,68.5705651053603,434.271369690914,1518.98796043522,2721.53425790544
0.66,68.9343815889784,510.099336445841,1531.58472505282,2740.71859160211
0.67,69.3740808347547,551.507195602673,1490.48573796395,2700.11286430842
0.68,70.1144859709582,518.522943626259,1380.93213488218,2611.38917116844
0.69,70.7595144374761,497.088283551046,1287.86350464314,2548.57524086514
0.7,71.2859760625089,480.969794896707,1204.9609171181,2504.8821266107
0.71,71.5241411943355,459.075127033217,1125.41559163898,2480.60758013898
0.72,71.6641113739279,453.540611834142,1062.54440677122,2466.43293069437
0.73,71.7834979250342,452.390919746258,1004.4974723838,2458.38893233426
0.74,71.9461897524117,446.573936623802,942.641065332617,2456.59343983907
0.75,72.0742939069821,458.629746861205,963.894570508235,2486.54656191029
0.76,72.1856946475757,473.460537749876,1020.19629513969,2525.8518603625
0.77,72.2813151753574,486.197014027208,1105.51188239733,2569.17678403895
0.78,72.3828182145012,506.816004270631,1152.27290412912,2600.91685967731
0.79,72.4717615704057,527.214570063839,1175.24233097622,2623.61609386388
0.8,72.5449274050596,546.402724840857,1174.28839182478,2636.85650007289
0.81,72.5580983016193,549.615514655717,1135.89622529149,2618.03520786284
0.82,72.5498957167507,557.937523106929,1134.01112179364,2609.70576550207
0.83,72.5279695365609,569.190340046768,1154.59871566608,2607.3914248769
0.84,72.5469197483953,567.174419903263,1095.68775794601,2577.79601953023
0.85,72.6475604961588,587.496379732671,1059.68934223782,2559.35906832829
0.86,72.7950623843851,616.256471310201,1044.45403749544,2548.31539487823
0.87,72.94337802659,625.547892966791,1063.73476692574,2541.84830351086
0.88,73.0830915040733,635.269110717587,1097.83631445158,2533.50790227282
0.89,73.2332034108121,645.311866198142,1136.66825937045,2524.33049904744
0.9,73.4196466269541,655.78225953051,1173.29377924187,2514.79440039318
0.91,73.4602417157893,666.115417846189,1208.92553455267,2503.28220269231
0.92,73.4777743452146,676.397470654078,1247.85750181853,2490.32329418636
0.93,73.5116663868475,686.643457996495,1292.9513040015,2475.60112473407
0.94,73.4592716273579,685.576655062468,1325.91803228008,2462.50783284181
0.95,73.3646755674473,685.582477649775,1356.78117034451,2450.41279190956
0.96,73.2297923631663,688.232985695856,1386.57524902049,2439.32018682212
0.97,73.1478722258117,689.847772933701,1408.84707822977,2419.61294152403
0.98,72.8358878835351,689.308672054074,1431.21756072405,2402.68628853774
0.99,72.3122191517055,687.593974665787,1452.91584438195,2388.87906625237
1,71.5889082320308,692.072379836485,1467.07002896776,2383.09454837782
1.01,71.0446725700356,689.401949804892,1493.59428228582,2373.35753732644
1.02,70.6770310243499,683.157426447345,1525.32612362665,2361.08650892479
1.03,70.6435837680233,679.212202214606,1548.68336290136,2347.57595633024
1.04,70.6700203864945,669.921767276218,1566.81910227707,2331.61497663027
1.05,70.6399285696919,659.058366115172,1584.32811827399,2315.80707680027
1.06,70.3992103840281,649.345599066018,1605.38737182647,2302.8578170623
1.07,70.0509483826314,643.163333748598,1614.52655361644,2284.02030963126
1.08,69.726749267226,638.564792155988,1619.60237900058,2260.03560952679
1.09,69.4864827973127,635.364794186119,1622.2029141377,2229.33319634668
1.1,69.1441165310003,627.846776919833,1627.52451586645,2213.1603144107
1.11,68.7617050285383,615.45614304239,1630.96190819207,2192.18655356628
1.12,68.3434912182645,597.73653154713,1631.81172124292,2163.70819428242
